Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes
"Fri, Dec 15, 2017",7:00p,Miami Heat,104,Charlotte Hornets,98,Box Score,,15565,2:07,Spectrum Center,
"Fri, Dec 15, 2017",7:00p,Detroit Pistons,104,Indiana Pacers,98,Box Score,,14687,2:10,Bankers Life Fieldhouse,
"Fri, Dec 15, 2017",7:00p,Portland Trail Blazers,95,Orlando Magic,88,Box Score,,16963,2:05,Amway Center,
"Fri, Dec 15, 2017",7:00p,Oklahoma City Thunder,119,Philadelphia 76ers,117,Box Score,3OT,20612,3:03,Wells Fargo Center,
"Fri, Dec 15, 2017",7:00p,Los Angeles Clippers,91,Washington Wizards,100,Box Score,,15442,2:15,Capital One Arena,
"Fri, Dec 15, 2017",7:30p,Utah Jazz,107,Boston Celtics,95,Box Score,,18624,2:05,TD Garden,
"Fri, Dec 15, 2017",7:30p,Brooklyn Nets,87,Toronto Raptors,120,Box Score,,19800,1:57,Air Canada Centre,
"Fri, Dec 15, 2017",8:00p,Atlanta Hawks,94,Memphis Grizzlies,96,Box Score,,15803,2:13,FedEx Forum,
"Fri, Dec 15, 2017",8:00p,Chicago Bulls,115,Milwaukee Bucks,109,Box Score,,16921,2:17,BMO Harris Bradley Center,
"Fri, Dec 15, 2017",9:00p,New Orleans Pelicans,111,Denver Nuggets,117,Box Score,OT,17584,2:26,Pepsi Center,
"Fri, Dec 15, 2017",9:30p,San Antonio Spurs,109,Houston Rockets,124,Box Score,,18055,2:07,Toyota Center,
"Sat, Dec 16, 2017",7:00p,Portland Trail Blazers,93,Charlotte Hornets,91,Box Score,,16687,2:15,Spectrum Center,
"Sat, Dec 16, 2017",7:30p,Utah Jazz,100,Cleveland Cavaliers,109,Box Score,,20562,1:56,Quicken Loans Arena,
"Sat, Dec 16, 2017",7:30p,Oklahoma City Thunder,96,New York Knicks,111,Box Score,,19812,2:20,Madison Square Garden (IV),
"Sat, Dec 16, 2017",8:00p,Milwaukee Bucks,111,Houston Rockets,115,Box Score,,18055,2:20,Toyota Center,
"Sat, Dec 16, 2017",8:00p,Los Angeles Clippers,85,Miami Heat,90,Box Score,,19600,2:11,AmericanAirlines Arena,
"Sat, Dec 16, 2017",8:00p,Phoenix Suns,108,Minnesota Timberwolves,106,Box Score,,18109,2:19,Target Center,
"Sat, Dec 16, 2017",8:30p,Dallas Mavericks,96,San Antonio Spurs,98,Box Score,,18418,2:04,AT&T Center,
"Sat, Dec 16, 2017",9:00p,Boston Celtics,102,Memphis Grizzlies,93,Box Score,,17794,2:01,FedEx Forum,
"Sun, Dec 17, 2017",3:30p,Sacramento Kings,93,Toronto Raptors,108,Box Score,,19800,2:06,Air Canada Centre,
"Sun, Dec 17, 2017",4:00p,Orlando Magic,110,Detroit Pistons,114,Box Score,,16312,2:08,Little Caesars Arena,
"Sun, Dec 17, 2017",6:00p,Indiana Pacers,109,Brooklyn Nets,97,Box Score,,13934,2:04,Barclays Center,
"Sun, Dec 17, 2017",6:00p,Cleveland Cavaliers,106,Washington Wizards,99,Box Score,,20356,2:05,Capital One Arena,
"Mon, Dec 18, 2017",7:00p,New York Knicks,91,Charlotte Hornets,109,Box Score,,15386,1:59,Spectrum Center,
"Mon, Dec 18, 2017",7:00p,Boston Celtics,112,Indiana Pacers,111,Box Score,,16055,2:20,Bankers Life Fieldhouse,
"Mon, Dec 18, 2017",7:30p,Miami Heat,104,Atlanta Hawks,110,Box Score,,14227,2:23,Philips Arena,
"Mon, Dec 18, 2017",8:00p,Philadelphia 76ers,115,Chicago Bulls,117,Box Score,,20796,2:10,United Center,
"Mon, Dec 18, 2017",8:00p,Utah Jazz,99,Houston Rockets,120,Box Score,,18055,2:00,Toyota Center,
"Mon, Dec 18, 2017",8:00p,Portland Trail Blazers,107,Minnesota Timberwolves,108,Box Score,,14187,2:08,Target Center,
"Mon, Dec 18, 2017",8:00p,Denver Nuggets,94,Oklahoma City Thunder,95,Box Score,,18203,2:03,Chesapeake Energy Arena,
"Mon, Dec 18, 2017",8:30p,Phoenix Suns,97,Dallas Mavericks,91,Box Score,,19245,2:17,American Airlines Center,
"Mon, Dec 18, 2017",8:30p,Los Angeles Clippers,91,San Antonio Spurs,109,Box Score,,18418,2:08,AT&T Center,
"Mon, Dec 18, 2017",10:30p,Golden State Warriors,116,Los Angeles Lakers,114,Box Score,OT,18997,2:46,STAPLES Center,
"Tue, Dec 19, 2017",7:00p,Sacramento Kings,101,Philadelphia 76ers,95,Box Score,,20558,2:23,Wells Fargo Center,
"Tue, Dec 19, 2017",7:00p,New Orleans Pelicans,106,Washington Wizards,116,Box Score,,16529,2:12,Capital One Arena,
"Tue, Dec 19, 2017",8:00p,Cleveland Cavaliers,116,Milwaukee Bucks,119,Box Score,,18717,2:14,BMO Harris Bradley Center,
"Wed, Dec 20, 2017",7:00p,Toronto Raptors,129,Charlotte Hornets,111,Box Score,,15023,2:06,Spectrum Center,
"Wed, Dec 20, 2017",7:30p,Indiana Pacers,105,Atlanta Hawks,95,Box Score,,14830,2:03,Philips Arena,
"Wed, Dec 20, 2017",7:30p,Miami Heat,90,Boston Celtics,89,Box Score,,18624,2:13,TD Garden,
"Wed, Dec 20, 2017",7:30p,Sacramento Kings,104,Brooklyn Nets,99,Box Score,,13179,2:11,Barclays Center,
"Wed, Dec 20, 2017",8:00p,Orlando Magic,94,Chicago Bulls,112,Box Score,,20285,2:03,United Center,
"Wed, Dec 20, 2017",8:00p,Los Angeles Lakers,122,Houston Rockets,116,Box Score,,18055,2:24,Toyota Center,
"Wed, Dec 20, 2017",8:00p,Utah Jazz,79,Oklahoma City Thunder,107,Box Score,,18203,2:08,Chesapeake Energy Arena,
"Wed, Dec 20, 2017",8:30p,Detroit Pistons,93,Dallas Mavericks,110,Box Score,,19580,2:07,American Airlines Center,
"Wed, Dec 20, 2017",9:00p,Minnesota Timberwolves,112,Denver Nuggets,104,Box Score,,17002,2:03,Pepsi Center,
"Wed, Dec 20, 2017",10:00p,San Antonio Spurs,93,Portland Trail Blazers,91,Box Score,,19393,2:03,Moda Center,
"Wed, Dec 20, 2017",10:30p,Memphis Grizzlies,84,Golden State Warriors,97,Box Score,,19596,2:15,Oracle Arena,
"Wed, Dec 20, 2017",10:30p,Phoenix Suns,95,Los Angeles Clippers,108,Box Score,,17151,2:05,STAPLES Center,
"Thu, Dec 21, 2017",7:00p,Chicago Bulls,112,Cleveland Cavaliers,115,Box Score,,20562,2:06,Quicken Loans Arena,
"Thu, Dec 21, 2017",7:00p,Toronto Raptors,114,Philadelphia 76ers,109,Box Score,,20680,2:20,Wells Fargo Center,
"Thu, Dec 21, 2017",8:00p,Boston Celtics,93,New York Knicks,102,Box Score,,19812,2:19,Madison Square Garden (IV),
"Thu, Dec 21, 2017",9:00p,Memphis Grizzlies,95,Phoenix Suns,97,Box Score,,16339,2:09,Talking Stick Resort Arena,
"Thu, Dec 21, 2017",10:30p,San Antonio Spurs,89,Utah Jazz,100,Box Score,,18306,2:18,Vivint Smart Home Arena,
"Fri, Dec 22, 2017",7:00p,New York Knicks,101,Detroit Pistons,104,Box Score,,16922,2:04,Little Caesars Arena,
"Fri, Dec 22, 2017",7:00p,New Orleans Pelicans,111,Orlando Magic,97,Box Score,,18846,2:11,Amway Center,
"Fri, Dec 22, 2017",7:30p,Washington Wizards,84,Brooklyn Nets,119,Box Score,,15589,2:00,Barclays Center,
"Fri, Dec 22, 2017",8:00p,Los Angeles Clippers,128,Houston Rockets,118,Box Score,,18055,2:28,Toyota Center,
"Fri, Dec 22, 2017",8:00p,Dallas Mavericks,101,Miami Heat,113,Box Score,,19600,2:02,AmericanAirlines Arena,
"Fri, Dec 22, 2017",8:00p,Charlotte Hornets,104,Milwaukee Bucks,109,Box Score,,17018,2:05,BMO Harris Bradley Center,
"Fri, Dec 22, 2017",8:00p,Atlanta Hawks,117,Oklahoma City Thunder,120,Box Score,,18203,2:18,Chesapeake Energy Arena,
"Fri, Dec 22, 2017",10:00p,Denver Nuggets,102,Portland Trail Blazers,85,Box Score,,19473,2:00,Moda Center,
"Fri, Dec 22, 2017",10:30p,Los Angeles Lakers,106,Golden State Warriors,113,Box Score,,19596,2:17,Oracle Arena,
"Sat, Dec 23, 2017",5:00p,Philadelphia 76ers,86,Toronto Raptors,102,Box Score,,19800,2:17,Air Canada Centre,
"Sat, Dec 23, 2017",7:00p,Milwaukee Bucks,106,Charlotte Hornets,111,Box Score,,18363,2:22,Spectrum Center,
"Sat, Dec 23, 2017",7:00p,Brooklyn Nets,119,Indiana Pacers,123,Box Score,OT,17107,2:29,Bankers Life Fieldhouse,
"Sat, Dec 23, 2017",7:00p,Orlando Magic,103,Washington Wizards,130,Box Score,,17218,2:08,Capital One Arena,
"Sat, Dec 23, 2017",7:30p,Dallas Mavericks,107,Atlanta Hawks,112,Box Score,,13402,2:13,Philips Arena,
"Sat, Dec 23, 2017",7:30p,Chicago Bulls,92,Boston Celtics,117,Box Score,,18624,2:02,TD Garden,
"Sat, Dec 23, 2017",8:00p,Los Angeles Clippers,112,Memphis Grizzlies,115,Box Score,,16844,2:15,FedEx Forum,
"Sat, Dec 23, 2017",8:00p,New Orleans Pelicans,109,Miami Heat,94,Box Score,,19600,2:03,AmericanAirlines Arena,
"Sat, Dec 23, 2017",8:00p,Oklahoma City Thunder,103,Utah Jazz,89,Box Score,,18306,2:04,Vivint Smart Home Arena,
"Sat, Dec 23, 2017",8:30p,Denver Nuggets,96,Golden State Warriors,81,Box Score,,19596,2:04,Oracle Arena,
"Sat, Dec 23, 2017",9:00p,Minnesota Timberwolves,115,Phoenix Suns,106,Box Score,,16482,2:15,Talking Stick Resort Arena,
"Sat, Dec 23, 2017",9:30p,Portland Trail Blazers,95,Los Angeles Lakers,92,Box Score,,18997,2:07,STAPLES Center,
"Sat, Dec 23, 2017",10:00p,San Antonio Spurs,108,Sacramento Kings,99,Box Score,,17583,1:52,Golden 1 Center,
"Mon, Dec 25, 2017",12:00p,Philadelphia 76ers,105,New York Knicks,98,Box Score,,19812,2:27,Madison Square Garden (IV),
"Mon, Dec 25, 2017",3:00p,Cleveland Cavaliers,92,Golden State Warriors,99,Box Score,,19596,2:24,Oracle Arena,
"Mon, Dec 25, 2017",5:30p,Washington Wizards,111,Boston Celtics,103,Box Score,,18624,2:12,TD Garden,
"Mon, Dec 25, 2017",8:00p,Houston Rockets,107,Oklahoma City Thunder,112,Box Score,,18203,2:14,Chesapeake Energy Arena,
"Mon, Dec 25, 2017",10:30p,Minnesota Timberwolves,121,Los Angeles Lakers,104,Box Score,,18997,2:07,STAPLES Center,
"Tue, Dec 26, 2017",7:00p,Toronto Raptors,93,Dallas Mavericks,98,Box Score,,20005,2:16,American Airlines Center,
"Tue, Dec 26, 2017",7:00p,Indiana Pacers,83,Detroit Pistons,107,Box Score,,20491,2:06,Little Caesars Arena,
"Tue, Dec 26, 2017",7:30p,Orlando Magic,89,Miami Heat,107,Box Score,,19600,2:09,AmericanAirlines Arena,
"Tue, Dec 26, 2017",8:00p,Chicago Bulls,115,Milwaukee Bucks,106,Box Score,,18717,2:10,BMO Harris Bradley Center,
"Tue, Dec 26, 2017",8:30p,Brooklyn Nets,97,San Antonio Spurs,109,Box Score,,18492,2:02,AT&T Center,
"Tue, Dec 26, 2017",9:00p,Utah Jazz,83,Denver Nuggets,107,Box Score,,17104,2:12,Pepsi Center,
"Tue, Dec 26, 2017",9:00p,Memphis Grizzlies,97,Phoenix Suns,99,Box Score,,17105,2:36,Talking Stick Resort Arena,
"Tue, Dec 26, 2017",10:30p,Sacramento Kings,95,Los Angeles Clippers,122,Box Score,,16393,2:02,STAPLES Center,
"Wed, Dec 27, 2017",7:00p,Boston Celtics,102,Charlotte Hornets,91,Box Score,,19611,2:01,Spectrum Center,
"Wed, Dec 27, 2017",7:00p,Dallas Mavericks,98,Indiana Pacers,94,Box Score,,17923,1:59,Bankers Life Fieldhouse,
"Wed, Dec 27, 2017",7:30p,Washington Wizards,99,Atlanta Hawks,113,Box Score,,15763,2:08,Philips Arena,
"Wed, Dec 27, 2017",8:00p,New York Knicks,87,Chicago Bulls,92,Box Score,,21883,2:06,United Center,
"Wed, Dec 27, 2017",8:00p,Denver Nuggets,125,Minnesota Timberwolves,128,Box Score,OT,18978,2:31,Target Center,
"Wed, Dec 27, 2017",8:00p,Brooklyn Nets,113,New Orleans Pelicans,128,Box Score,,16707,1:59,Smoothie King Center,
"Wed, Dec 27, 2017",8:00p,Toronto Raptors,107,Oklahoma City Thunder,124,Box Score,,18203,2:19,Chesapeake Energy Arena,
"Wed, Dec 27, 2017",10:00p,Cleveland Cavaliers,95,Sacramento Kings,109,Box Score,,17583,2:06,Golden 1 Center,
"Wed, Dec 27, 2017",10:30p,Utah Jazz,101,Golden State Warriors,126,Box Score,,19596,2:11,Oracle Arena,
"Wed, Dec 27, 2017",10:30p,Memphis Grizzlies,109,Los Angeles Lakers,99,Box Score,,18997,2:22,STAPLES Center,
"Thu, Dec 28, 2017",7:00p,Detroit Pistons,89,Orlando Magic,102,Box Score,,18846,2:05,Amway Center,
"Thu, Dec 28, 2017",8:00p,Houston Rockets,98,Boston Celtics,99,Box Score,,18624,2:23,TD Garden,
"Thu, Dec 28, 2017",8:00p,Minnesota Timberwolves,96,Milwaukee Bucks,102,Box Score,,18717,2:05,BMO Harris Bradley Center,
"Thu, Dec 28, 2017",8:30p,New York Knicks,107,San Antonio Spurs,119,Box Score,,18935,2:15,AT&T Center,
"Thu, Dec 28, 2017",10:30p,Philadelphia 76ers,110,Portland Trail Blazers,114,Box Score,,20104,2:35,Moda Center,
"Fri, Dec 29, 2017",7:00p,Houston Rockets,103,Washington Wizards,121,Box Score,,20356,1:57,Capital One Arena,
"Fri, Dec 29, 2017",7:30p,Atlanta Hawks,98,Toronto Raptors,111,Box Score,,19800,2:05,Air Canada Centre,
"Fri, Dec 29, 2017",8:00p,Indiana Pacers,107,Chicago Bulls,119,Box Score,,21178,1:59,United Center,
"Fri, Dec 29, 2017",8:00p,Brooklyn Nets,111,Miami Heat,87,Box Score,,19600,2:06,AmericanAirlines Arena,
"Fri, Dec 29, 2017",8:00p,Dallas Mavericks,128,New Orleans Pelicans,120,Box Score,,16878,2:14,Smoothie King Center,
"Fri, Dec 29, 2017",8:00p,Milwaukee Bucks,97,Oklahoma City Thunder,95,Box Score,,18203,2:12,Chesapeake Energy Arena,
"Fri, Dec 29, 2017",10:00p,Phoenix Suns,111,Sacramento Kings,101,Box Score,,17583,2:08,Golden 1 Center,
"Fri, Dec 29, 2017",10:30p,Charlotte Hornets,111,Golden State Warriors,100,Box Score,,19596,2:02,Oracle Arena,
"Fri, Dec 29, 2017",10:30p,Los Angeles Clippers,121,Los Angeles Lakers,106,Box Score,,18997,2:14,STAPLES Center,
"Sat, Dec 30, 2017",7:00p,San Antonio Spurs,79,Detroit Pistons,93,Box Score,,19671,1:55,Little Caesars Arena,
"Sat, Dec 30, 2017",7:00p,New York Knicks,105,New Orleans Pelicans,103,Box Score,,16947,2:13,Smoothie King Center,
"Sat, Dec 30, 2017",7:00p,Miami Heat,117,Orlando Magic,111,Box Score,,18846,2:07,Amway Center,
"Sat, Dec 30, 2017",7:30p,Portland Trail Blazers,89,Atlanta Hawks,104,Box Score,,15877,2:01,Philips Arena,
"Sat, Dec 30, 2017",8:00p,Cleveland Cavaliers,101,Utah Jazz,104,Box Score,,18306,2:17,Vivint Smart Home Arena,
"Sat, Dec 30, 2017",8:30p,Memphis Grizzlies,128,Golden State Warriors,141,Box Score,,19596,2:03,Oracle Arena,
"Sat, Dec 30, 2017",9:00p,Philadelphia 76ers,107,Denver Nuggets,102,Box Score,,19599,2:18,Pepsi Center,
"Sun, Dec 31, 2017",3:30p,Chicago Bulls,110,Washington Wizards,114,Box Score,,20356,2:14,Capital One Arena,
"Sun, Dec 31, 2017",5:00p,Minnesota Timberwolves,107,Indiana Pacers,90,Box Score,,17923,2:03,Bankers Life Fieldhouse,
"Sun, Dec 31, 2017",5:30p,Brooklyn Nets,105,Boston Celtics,108,Box Score,,18624,2:09,TD Garden,
"Sun, Dec 31, 2017",7:00p,Los Angeles Lakers,142,Houston Rockets,148,Box Score,2OT,18179,2:54,Toyota Center,
"Sun, Dec 31, 2017",7:00p,Charlotte Hornets,98,Los Angeles Clippers,106,Box Score,,17348,2:08,STAPLES Center,
"Sun, Dec 31, 2017",7:00p,Dallas Mavericks,116,Oklahoma City Thunder,113,Box Score,,18203,2:13,Chesapeake Energy Arena,
"Sun, Dec 31, 2017",7:00p,Memphis Grizzlies,114,Sacramento Kings,96,Box Score,,17583,2:11,Golden 1 Center,
"Sun, Dec 31, 2017",8:00p,Philadelphia 76ers,123,Phoenix Suns,110,Box Score,,16983,2:24,Talking Stick Resort Arena,
"Mon, Jan 1, 2018",7:30p,Orlando Magic,95,Brooklyn Nets,98,Box Score,,16164,2:13,Barclays Center,
"Mon, Jan 1, 2018",7:30p,Milwaukee Bucks,127,Toronto Raptors,131,Box Score,OT,19800,2:31,Air Canada Centre,
"Mon, Jan 1, 2018",8:00p,Portland Trail Blazers,124,Chicago Bulls,120,Box Score,OT,20860,2:11,United Center,
"Mon, Jan 1, 2018",8:00p,Los Angeles Lakers,96,Minnesota Timberwolves,114,Box Score,,18978,2:10,Target Center,
"Tue, Jan 2, 2018",7:00p,Portland Trail Blazers,110,Cleveland Cavaliers,127,Box Score,,20562,2:11,Quicken Loans Arena,
"Tue, Jan 2, 2018",7:30p,San Antonio Spurs,100,New York Knicks,91,Box Score,,19812,2:14,Madison Square Garden (IV),
"Tue, Jan 2, 2018",9:00p,Atlanta Hawks,103,Phoenix Suns,104,Box Score,,15921,2:18,Talking Stick Resort Arena,
"Tue, Jan 2, 2018",10:00p,Charlotte Hornets,131,Sacramento Kings,111,Box Score,,17583,1:56,Golden 1 Center,
"Tue, Jan 2, 2018",10:30p,Memphis Grizzlies,105,Los Angeles Clippers,113,Box Score,,15711,2:23,STAPLES Center,
"Wed, Jan 3, 2018",7:00p,Houston Rockets,116,Orlando Magic,98,Box Score,,18588,2:05,Amway Center,
"Wed, Jan 3, 2018",7:00p,San Antonio Spurs,106,Philadelphia 76ers,112,Box Score,,20642,2:17,Wells Fargo Center,
"Wed, Jan 3, 2018",7:00p,New York Knicks,103,Washington Wizards,121,Box Score,,17206,2:05,Capital One Arena,
"Wed, Jan 3, 2018",7:30p,Minnesota Timberwolves,97,Brooklyn Nets,98,Box Score,,16215,2:13,Barclays Center,
"Wed, Jan 3, 2018",7:30p,Detroit Pistons,104,Miami Heat,111,Box Score,,19600,2:01,AmericanAirlines Arena,
"Wed, Jan 3, 2018",8:00p,Cleveland Cavaliers,88,Boston Celtics,102,Box Score,,18624,2:05,TD Garden,
"Wed, Jan 3, 2018",8:00p,Toronto Raptors,124,Chicago Bulls,115,Box Score,,20056,2:01,United Center,
"Wed, Jan 3, 2018",8:00p,Indiana Pacers,101,Milwaukee Bucks,122,Box Score,,15613,2:09,BMO Harris Bradley Center,
"Wed, Jan 3, 2018",8:30p,Golden State Warriors,125,Dallas Mavericks,122,Box Score,,20212,2:14,American Airlines Center,
"Wed, Jan 3, 2018",9:00p,Phoenix Suns,111,Denver Nuggets,134,Box Score,,14079,2:06,Pepsi Center,
"Wed, Jan 3, 2018",9:00p,New Orleans Pelicans,108,Utah Jazz,98,Box Score,,18306,2:03,Vivint Smart Home Arena,
"Wed, Jan 3, 2018",10:30p,Oklahoma City Thunder,133,Los Angeles Lakers,96,Box Score,,18997,2:07,STAPLES Center,
"Thu, Jan 4, 2018",8:00p,Golden State Warriors,124,Houston Rockets,114,Box Score,,18055,2:14,Toyota Center,
"Thu, Jan 4, 2018",10:30p,Oklahoma City Thunder,127,Los Angeles Clippers,117,Box Score,,19068,2:23,STAPLES Center,
"Fri, Jan 5, 2018",7:00p,Minnesota Timberwolves,84,Boston Celtics,91,Box Score,,18624,2:10,TD Garden,
"Fri, Jan 5, 2018",7:00p,Detroit Pistons,78,Philadelphia 76ers,114,Box Score,,20592,2:00,Wells Fargo Center,
"Fri, Jan 5, 2018",8:00p,New York Knicks,103,Miami Heat,107,Box Score,OT,19600,2:29,AmericanAirlines Arena,
"Fri, Jan 5, 2018",8:00p,Toronto Raptors,129,Milwaukee Bucks,110,Box Score,,18717,2:10,BMO Harris Bradley Center,
"Fri, Jan 5, 2018",8:30p,Chicago Bulls,127,Dallas Mavericks,124,Box Score,,20073,2:13,American Airlines Center,
"Fri, Jan 5, 2018",8:30p,Phoenix Suns,89,San Antonio Spurs,103,Box Score,,18501,2:05,AT&T Center,
"Fri, Jan 5, 2018",9:00p,Utah Jazz,91,Denver Nuggets,99,Box Score,,15557,1:59,Pepsi Center,
"Fri, Jan 5, 2018",9:30p,Washington Wizards,102,Memphis Grizzlies,100,Box Score,,16988,2:24,FedEx Forum,
"Fri, Jan 5, 2018",10:00p,Atlanta Hawks,89,Portland Trail Blazers,110,Box Score,,19393,2:01,Moda Center,
"Fri, Jan 5, 2018",10:30p,Charlotte Hornets,108,Los Angeles Lakers,94,Box Score,,18997,2:00,STAPLES Center,
"Sat, Jan 6, 2018",3:30p,Golden State Warriors,121,Los Angeles Clippers,105,Box Score,,19068,2:18,STAPLES Center,
"Sat, Jan 6, 2018",6:00p,Boston Celtics,87,Brooklyn Nets,85,Box Score,,17732,2:14,Barclays Center,
"Sat, Jan 6, 2018",7:00p,Houston Rockets,101,Detroit Pistons,108,Box Score,,18046,2:08,Little Caesars Arena,
"Sat, Jan 6, 2018",7:00p,Chicago Bulls,86,Indiana Pacers,125,Box Score,,17923,2:03,Bankers Life Fieldhouse,
"Sat, Jan 6, 2018",7:00p,Cleveland Cavaliers,131,Orlando Magic,127,Box Score,,18997,2:23,Amway Center,
"Sat, Jan 6, 2018",8:00p,Milwaukee Bucks,110,Washington Wizards,103,Box Score,,18762,2:12,Capital One Arena,
"Sat, Jan 6, 2018",9:00p,New Orleans Pelicans,98,Minnesota Timberwolves,116,Box Score,,18978,2:05,Target Center,
"Sat, Jan 6, 2018",10:00p,Denver Nuggets,98,Sacramento Kings,106,Box Score,,17583,2:08,Golden 1 Center,
"Sun, Jan 7, 2018",3:30p,Utah Jazz,102,Miami Heat,103,Box Score,,19600,2:10,AmericanAirlines Arena,
"Sun, Jan 7, 2018",7:00p,New York Knicks,100,Dallas Mavericks,96,Box Score,,20171,2:30,American Airlines Center,
"Sun, Jan 7, 2018",8:00p,Oklahoma City Thunder,100,Phoenix Suns,114,Box Score,,18055,2:04,Talking Stick Resort Arena,
"Sun, Jan 7, 2018",9:00p,San Antonio Spurs,110,Portland Trail Blazers,111,Box Score,,19393,2:11,Moda Center,
"Sun, Jan 7, 2018",9:30p,Atlanta Hawks,113,Los Angeles Lakers,132,Box Score,,18997,2:08,STAPLES Center,
"Mon, Jan 8, 2018",7:00p,Milwaukee Bucks,96,Indiana Pacers,109,Box Score,,14670,2:10,Bankers Life Fieldhouse,
"Mon, Jan 8, 2018",7:30p,Toronto Raptors,114,Brooklyn Nets,113,Box Score,OT,13681,2:33,Barclays Center,
"Mon, Jan 8, 2018",8:00p,Houston Rockets,116,Chicago Bulls,107,Box Score,,17462,2:02,United Center,
"Mon, Jan 8, 2018",8:00p,Cleveland Cavaliers,99,Minnesota Timberwolves,127,Box Score,,18978,1:57,Target Center,
"Mon, Jan 8, 2018",8:00p,Detroit Pistons,109,New Orleans Pelicans,112,Box Score,,12874,2:12,Smoothie King Center,
"Mon, Jan 8, 2018",10:00p,San Antonio Spurs,107,Sacramento Kings,100,Box Score,,17583,2:04,Golden 1 Center,
"Mon, Jan 8, 2018",10:30p,Denver Nuggets,114,Golden State Warriors,124,Box Score,,19596,2:04,Oracle Arena,
"Mon, Jan 8, 2018",10:30p,Atlanta Hawks,107,Los Angeles Clippers,108,Box Score,,14624,2:21,STAPLES Center,
"Tue, Jan 9, 2018",7:30p,Miami Heat,90,Toronto Raptors,89,Box Score,,19800,2:14,Air Canada Centre,
"Tue, Jan 9, 2018",8:00p,Portland Trail Blazers,117,Oklahoma City Thunder,106,Box Score,,18203,2:02,Chesapeake Energy Arena,
"Tue, Jan 9, 2018",8:30p,Orlando Magic,99,Dallas Mavericks,114,Box Score,,19306,2:08,American Airlines Center,
"Tue, Jan 9, 2018",10:30p,Sacramento Kings,86,Los Angeles Lakers,99,Box Score,,18997,2:10,STAPLES Center,
"Wed, Jan 10, 2018",7:00p,Dallas Mavericks,115,Charlotte Hornets,111,Box Score,,14462,2:16,Spectrum Center,
"Wed, Jan 10, 2018",7:00p,Miami Heat,114,Indiana Pacers,106,Box Score,,14540,2:20,Bankers Life Fieldhouse,
"Wed, Jan 10, 2018",7:00p,Utah Jazz,107,Washington Wizards,104,Box Score,,15640,2:10,Capital One Arena,
"Wed, Jan 10, 2018",7:30p,Detroit Pistons,114,Brooklyn Nets,80,Box Score,,13457,1:53,Barclays Center,
"Wed, Jan 10, 2018",7:30p,Chicago Bulls,122,New York Knicks,119,Box Score,2OT,19812,2:39,Madison Square Garden (IV),
"Wed, Jan 10, 2018",8:00p,Portland Trail Blazers,112,Houston Rockets,121,Box Score,,18055,2:22,Toyota Center,
"Wed, Jan 10, 2018",8:00p,New Orleans Pelicans,102,Memphis Grizzlies,105,Box Score,,14312,2:20,FedEx Forum,
"Wed, Jan 10, 2018",8:00p,Orlando Magic,103,Milwaukee Bucks,110,Box Score,,14543,2:08,BMO Harris Bradley Center,
"Wed, Jan 10, 2018",8:00p,Oklahoma City Thunder,88,Minnesota Timberwolves,104,Box Score,,18978,2:19,Target Center,
"Wed, Jan 10, 2018",9:00p,Atlanta Hawks,110,Denver Nuggets,97,Box Score,,14182,2:12,Pepsi Center,
"Wed, Jan 10, 2018",10:30p,Los Angeles Clippers,125,Golden State Warriors,106,Box Score,,19596,2:15,Oracle Arena,
"Thu, Jan 11, 2018",3:00p,Boston Celtics,114,Philadelphia 76ers,103,Box Score,,19078,2:11,The O2 Arena,"at London, England"
"Thu, Jan 11, 2018",8:00p,Cleveland Cavaliers,99,Toronto Raptors,133,Box Score,,19923,2:17,Air Canada Centre,
"Thu, Jan 11, 2018",10:00p,Los Angeles Clippers,121,Sacramento Kings,115,Box Score,,17583,2:22,Golden 1 Center,
"Thu, Jan 11, 2018",10:30p,San Antonio Spurs,81,Los Angeles Lakers,93,Box Score,,18997,2:11,STAPLES Center,
"Fri, Jan 12, 2018",7:00p,Utah Jazz,88,Charlotte Hornets,99,Box Score,,14848,2:15,Spectrum Center,
"Fri, Jan 12, 2018",7:00p,Cleveland Cavaliers,95,Indiana Pacers,97,Box Score,,17923,2:18,Bankers Life Fieldhouse,
"Fri, Jan 12, 2018",7:00p,Orlando Magic,119,Washington Wizards,125,Box Score,,18171,2:12,Capital One Arena,
"Fri, Jan 12, 2018",7:30p,Brooklyn Nets,110,Atlanta Hawks,105,Box Score,,13093,2:13,Philips Arena,
"Fri, Jan 12, 2018",8:00p,Golden State Warriors,108,Milwaukee Bucks,94,Box Score,,18717,2:06,BMO Harris Bradley Center,
"Fri, Jan 12, 2018",8:00p,New York Knicks,108,Minnesota Timberwolves,118,Box Score,,18978,2:01,Target Center,
"Fri, Jan 12, 2018",8:00p,Portland Trail Blazers,113,New Orleans Pelicans,119,Box Score,,17003,2:12,Smoothie King Center,
"Fri, Jan 12, 2018",9:00p,Memphis Grizzlies,78,Denver Nuggets,87,Box Score,,15607,2:12,Pepsi Center,
"Fri, Jan 12, 2018",10:30p,Houston Rockets,112,Phoenix Suns,95,Box Score,,18055,2:03,Talking Stick Resort Arena,
"Sat, Jan 13, 2018",2:00p,Los Angeles Lakers,107,Dallas Mavericks,101,Box Score,OT,20209,2:25,American Airlines Center,
