Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes
"Mon, Dec 21, 2015",9:00p,Phoenix Suns,89,Utah Jazz,110,Box Score,,19911,2:12,Vivint Smart Home Arena,
"Mon, Dec 21, 2015",10:30p,Oklahoma City Thunder,100,Los Angeles Clippers,99,Box Score,,19415,2:10,STAPLES Center,
"Tue, Dec 22, 2015",7:00p,Memphis Grizzlies,104,Philadelphia 76ers,90,Box Score,,15552,2:21,Wells Fargo Center,
"Tue, Dec 22, 2015",7:30p,Detroit Pistons,93,Miami Heat,92,Box Score,,19901,2:03,AmericanAirlines Arena,
"Tue, Dec 22, 2015",7:30p,Dallas Mavericks,99,Toronto Raptors,103,Box Score,,19800,2:20,Air Canada Centre,
"Tue, Dec 22, 2015",9:00p,Los Angeles Lakers,111,Denver Nuggets,107,Box Score,,19124,2:13,Pepsi Center,
"Wed, Dec 23, 2015",7:00p,Boston Celtics,102,Charlotte Hornets,89,Box Score,,19082,2:15,Time Warner Cable Arena,
"Wed, Dec 23, 2015",7:00p,New York Knicks,84,Cleveland Cavaliers,91,Box Score,,20562,2:11,Quicken Loans Arena,
"Wed, Dec 23, 2015",7:00p,Sacramento Kings,108,Indiana Pacers,106,Box Score,,18165,2:10,Bankers Life Fieldhouse,
"Wed, Dec 23, 2015",7:00p,Houston Rockets,101,Orlando Magic,104,Box Score,,17061,2:07,Amway Center,
"Wed, Dec 23, 2015",7:00p,Memphis Grizzlies,91,Washington Wizards,100,Box Score,,15879,2:10,Verizon Center,
"Wed, Dec 23, 2015",7:30p,Dallas Mavericks,119,Brooklyn Nets,118,Box Score,OT,15994,2:33,Barclays Center,
"Wed, Dec 23, 2015",8:00p,Detroit Pistons,100,Atlanta Hawks,107,Box Score,,17575,2:18,Philips Arena,
"Wed, Dec 23, 2015",8:00p,Philadelphia 76ers,100,Milwaukee Bucks,113,Box Score,,15754,2:08,BMO Harris Bradley Center,
"Wed, Dec 23, 2015",8:00p,San Antonio Spurs,108,Minnesota Timberwolves,83,Box Score,,16788,2:03,Target Center,
"Wed, Dec 23, 2015",8:00p,Portland Trail Blazers,89,New Orleans Pelicans,115,Box Score,,16686,2:07,Smoothie King Center,
"Wed, Dec 23, 2015",9:00p,Denver Nuggets,104,Phoenix Suns,96,Box Score,,17034,2:16,Talking Stick Resort Arena,
"Wed, Dec 23, 2015",10:30p,Utah Jazz,85,Golden State Warriors,103,Box Score,,19596,1:57,Oracle Arena,
"Wed, Dec 23, 2015",10:30p,Oklahoma City Thunder,120,Los Angeles Lakers,85,Box Score,,18997,2:04,STAPLES Center,
"Fri, Dec 25, 2015",12:00p,New Orleans Pelicans,88,Miami Heat,94,Box Score,OT,19845,2:39,AmericanAirlines Arena,
"Fri, Dec 25, 2015",2:30p,Chicago Bulls,105,Oklahoma City Thunder,96,Box Score,,18203,2:15,Chesapeake Energy Arena,
"Fri, Dec 25, 2015",5:00p,Cleveland Cavaliers,83,Golden State Warriors,89,Box Score,,19596,2:26,Oracle Arena,
"Fri, Dec 25, 2015",8:00p,San Antonio Spurs,84,Houston Rockets,88,Box Score,,18319,2:22,Toyota Center,
"Fri, Dec 25, 2015",10:30p,Los Angeles Clippers,94,Los Angeles Lakers,84,Box Score,,18997,2:08,STAPLES Center,
"Sat, Dec 26, 2015",4:00p,Washington Wizards,111,Brooklyn Nets,96,Box Score,,17732,2:05,Barclays Center,
"Sat, Dec 26, 2015",5:00p,Toronto Raptors,111,Milwaukee Bucks,90,Box Score,,16329,2:04,BMO Harris Bradley Center,
"Sat, Dec 26, 2015",7:00p,Memphis Grizzlies,92,Charlotte Hornets,98,Box Score,,19091,2:17,Time Warner Cable Arena,
"Sat, Dec 26, 2015",7:00p,Houston Rockets,108,New Orleans Pelicans,110,Box Score,,18248,2:16,Smoothie King Center,
"Sat, Dec 26, 2015",7:00p,Miami Heat,108,Orlando Magic,101,Box Score,,18846,2:08,Amway Center,
"Sat, Dec 26, 2015",7:30p,New York Knicks,98,Atlanta Hawks,117,Box Score,,19015,2:04,Philips Arena,
"Sat, Dec 26, 2015",7:30p,Boston Celtics,99,Detroit Pistons,93,Box Score,,18288,2:20,The Palace of Auburn Hills,
"Sat, Dec 26, 2015",8:00p,Indiana Pacers,102,Minnesota Timberwolves,88,Box Score,,15076,2:04,Target Center,
"Sat, Dec 26, 2015",8:30p,Chicago Bulls,111,Dallas Mavericks,118,Box Score,,20392,2:19,American Airlines Center,
"Sat, Dec 26, 2015",8:30p,Denver Nuggets,86,San Antonio Spurs,101,Box Score,,18420,1:54,AT&T Center,
"Sat, Dec 26, 2015",9:00p,Philadelphia 76ers,111,Phoenix Suns,104,Box Score,,17548,2:30,Talking Stick Resort Arena,
"Sat, Dec 26, 2015",9:00p,Los Angeles Clippers,109,Utah Jazz,104,Box Score,,19911,2:26,Vivint Smart Home Arena,
"Sat, Dec 26, 2015",10:00p,Cleveland Cavaliers,76,Portland Trail Blazers,105,Box Score,,19393,2:03,Moda Center,
"Sun, Dec 27, 2015",6:00p,Los Angeles Lakers,96,Memphis Grizzlies,112,Box Score,,18119,2:07,FedEx Forum,
"Sun, Dec 27, 2015",7:00p,New York Knicks,91,Boston Celtics,100,Box Score,,18624,2:14,TD Garden,
"Sun, Dec 27, 2015",7:00p,Denver Nuggets,112,Oklahoma City Thunder,122,Box Score,,18203,2:11,Chesapeake Energy Arena,
"Sun, Dec 27, 2015",9:00p,Portland Trail Blazers,98,Sacramento Kings,94,Box Score,,17317,2:22,Sleep Train Arena,
"Mon, Dec 28, 2015",7:00p,Los Angeles Lakers,98,Charlotte Hornets,108,Box Score,,19632,2:00,Time Warner Cable Arena,
"Mon, Dec 28, 2015",7:00p,Atlanta Hawks,87,Indiana Pacers,93,Box Score,,18165,2:12,Bankers Life Fieldhouse,
"Mon, Dec 28, 2015",7:00p,New Orleans Pelicans,89,Orlando Magic,104,Box Score,,17606,2:00,Amway Center,
"Mon, Dec 28, 2015",7:00p,Los Angeles Clippers,108,Washington Wizards,91,Box Score,,20356,2:09,Verizon Center,
"Mon, Dec 28, 2015",7:30p,Brooklyn Nets,111,Miami Heat,105,Box Score,,19975,2:23,AmericanAirlines Arena,
"Mon, Dec 28, 2015",8:00p,Toronto Raptors,97,Chicago Bulls,104,Box Score,,21898,2:10,United Center,
"Mon, Dec 28, 2015",8:30p,Milwaukee Bucks,93,Dallas Mavericks,103,Box Score,,20300,2:10,American Airlines Center,
"Mon, Dec 28, 2015",8:30p,Minnesota Timberwolves,95,San Antonio Spurs,101,Box Score,,18493,2:19,AT&T Center,
"Mon, Dec 28, 2015",9:00p,Cleveland Cavaliers,101,Phoenix Suns,97,Box Score,,18319,2:13,Talking Stick Resort Arena,
"Mon, Dec 28, 2015",9:00p,Philadelphia 76ers,91,Utah Jazz,95,Box Score,,19911,2:29,Vivint Smart Home Arena,
"Mon, Dec 28, 2015",10:30p,Sacramento Kings,103,Golden State Warriors,122,Box Score,,19596,2:10,Oracle Arena,
"Tue, Dec 29, 2015",7:30p,Detroit Pistons,96,New York Knicks,108,Box Score,,19812,2:06,Madison Square Garden (IV),
"Tue, Dec 29, 2015",8:00p,Atlanta Hawks,121,Houston Rockets,115,Box Score,,18211,2:20,Toyota Center,
"Tue, Dec 29, 2015",8:00p,Miami Heat,90,Memphis Grizzlies,99,Box Score,OT,18119,2:36,FedEx Forum,
"Tue, Dec 29, 2015",8:00p,Milwaukee Bucks,123,Oklahoma City Thunder,131,Box Score,,18203,2:14,Chesapeake Energy Arena,
"Tue, Dec 29, 2015",9:00p,Cleveland Cavaliers,93,Denver Nuggets,87,Box Score,,17523,2:08,Pepsi Center,
"Wed, Dec 30, 2015",7:00p,Los Angeles Clippers,122,Charlotte Hornets,117,Box Score,,19145,2:23,Time Warner Cable Arena,
"Wed, Dec 30, 2015",7:00p,Brooklyn Nets,93,Orlando Magic,100,Box Score,,18397,2:09,Amway Center,
"Wed, Dec 30, 2015",7:30p,Los Angeles Lakers,112,Boston Celtics,104,Box Score,,18624,2:24,TD Garden,
"Wed, Dec 30, 2015",7:30p,Washington Wizards,91,Toronto Raptors,94,Box Score,,19800,2:26,Air Canada Centre,
"Wed, Dec 30, 2015",8:00p,Indiana Pacers,100,Chicago Bulls,102,Box Score,OT,22206,2:36,United Center,
"Wed, Dec 30, 2015",8:00p,Utah Jazz,80,Minnesota Timberwolves,94,Box Score,,14326,2:16,Target Center,
"Wed, Dec 30, 2015",8:30p,Golden State Warriors,91,Dallas Mavericks,114,Box Score,,20494,2:04,American Airlines Center,
"Wed, Dec 30, 2015",8:30p,Phoenix Suns,79,San Antonio Spurs,112,Box Score,,18418,2:04,AT&T Center,
"Wed, Dec 30, 2015",10:00p,Denver Nuggets,103,Portland Trail Blazers,110,Box Score,,19393,2:09,Moda Center,
"Wed, Dec 30, 2015",10:00p,Philadelphia 76ers,110,Sacramento Kings,105,Box Score,,17317,2:26,Sleep Train Arena,
"Thu, Dec 31, 2015",6:00p,Minnesota Timberwolves,90,Detroit Pistons,115,Box Score,,15475,2:07,The Palace of Auburn Hills,
"Thu, Dec 31, 2015",6:00p,Milwaukee Bucks,120,Indiana Pacers,116,Box Score,,16348,2:22,Bankers Life Fieldhouse,
"Thu, Dec 31, 2015",7:00p,Golden State Warriors,114,Houston Rockets,110,Box Score,,18313,2:17,Toyota Center,
"Thu, Dec 31, 2015",8:00p,Los Angeles Clippers,95,New Orleans Pelicans,89,Box Score,,16920,2:17,Smoothie King Center,
"Thu, Dec 31, 2015",8:00p,Phoenix Suns,106,Oklahoma City Thunder,110,Box Score,,18203,2:09,Chesapeake Energy Arena,
"Thu, Dec 31, 2015",9:00p,Portland Trail Blazers,96,Utah Jazz,109,Box Score,,19380,1:59,Vivint Smart Home Arena,
"Fri, Jan 1, 2016",7:00p,Orlando Magic,91,Washington Wizards,103,Box Score,,16986,1:56,Verizon Center,
"Fri, Jan 1, 2016",7:30p,Dallas Mavericks,82,Miami Heat,106,Box Score,,19748,2:02,AmericanAirlines Arena,
"Fri, Jan 1, 2016",7:30p,Charlotte Hornets,94,Toronto Raptors,104,Box Score,,19800,2:08,Air Canada Centre,
"Fri, Jan 1, 2016",8:00p,New York Knicks,81,Chicago Bulls,108,Box Score,,22443,2:05,United Center,
"Fri, Jan 1, 2016",10:30p,Philadelphia 76ers,84,Los Angeles Lakers,93,Box Score,,18997,2:14,STAPLES Center,
"Sat, Jan 2, 2016",3:00p,Brooklyn Nets,100,Boston Celtics,97,Box Score,,18624,2:20,TD Garden,
"Sat, Jan 2, 2016",5:00p,Phoenix Suns,119,Sacramento Kings,142,Box Score,,17317,2:18,Sleep Train Arena,
"Sat, Jan 2, 2016",7:00p,Oklahoma City Thunder,109,Charlotte Hornets,90,Box Score,,19387,2:22,Time Warner Cable Arena,
"Sat, Jan 2, 2016",7:00p,Detroit Pistons,82,Indiana Pacers,94,Box Score,,18165,2:13,Bankers Life Fieldhouse,
"Sat, Jan 2, 2016",7:30p,Orlando Magic,79,Cleveland Cavaliers,104,Box Score,,20562,2:10,Quicken Loans Arena,
"Sat, Jan 2, 2016",8:00p,Milwaukee Bucks,95,Minnesota Timberwolves,85,Box Score,,14107,2:08,Target Center,
"Sat, Jan 2, 2016",8:30p,New Orleans Pelicans,105,Dallas Mavericks,98,Box Score,,20152,2:12,American Airlines Center,
"Sat, Jan 2, 2016",8:30p,Houston Rockets,103,San Antonio Spurs,121,Box Score,,18652,2:11,AT&T Center,
"Sat, Jan 2, 2016",9:00p,Memphis Grizzlies,87,Utah Jazz,92,Box Score,OT,18455,2:40,Vivint Smart Home Arena,
"Sat, Jan 2, 2016",10:30p,Denver Nuggets,108,Golden State Warriors,111,Box Score,OT,19596,2:25,Oracle Arena,
"Sat, Jan 2, 2016",10:30p,Philadelphia 76ers,99,Los Angeles Clippers,130,Box Score,,19212,2:05,STAPLES Center,
"Sun, Jan 3, 2016",3:30p,Atlanta Hawks,97,New York Knicks,111,Box Score,,19812,2:03,Madison Square Garden (IV),
"Sun, Jan 3, 2016",3:30p,Chicago Bulls,115,Toronto Raptors,113,Box Score,,19800,2:13,Air Canada Centre,
"Sun, Jan 3, 2016",6:00p,Miami Heat,97,Washington Wizards,75,Box Score,,17793,2:02,Verizon Center,
"Sun, Jan 3, 2016",9:00p,Portland Trail Blazers,112,Denver Nuggets,106,Box Score,,11883,2:27,Pepsi Center,
"Sun, Jan 3, 2016",9:30p,Phoenix Suns,77,Los Angeles Lakers,97,Box Score,,18997,2:01,STAPLES Center,
"Mon, Jan 4, 2016",7:00p,Toronto Raptors,100,Cleveland Cavaliers,122,Box Score,,20562,2:12,Quicken Loans Arena,
"Mon, Jan 4, 2016",7:00p,Minnesota Timberwolves,99,Philadelphia 76ers,109,Box Score,,14013,2:19,Wells Fargo Center,
"Mon, Jan 4, 2016",7:30p,Boston Celtics,103,Brooklyn Nets,94,Box Score,,15448,2:10,Barclays Center,
"Mon, Jan 4, 2016",7:30p,Orlando Magic,89,Detroit Pistons,115,Box Score,,14301,2:06,The Palace of Auburn Hills,
"Mon, Jan 4, 2016",7:30p,Indiana Pacers,100,Miami Heat,103,Box Score,OT,19874,2:38,AmericanAirlines Arena,
"Mon, Jan 4, 2016",8:00p,San Antonio Spurs,123,Milwaukee Bucks,98,Box Score,,14718,2:09,BMO Harris Bradley Center,
"Mon, Jan 4, 2016",8:00p,Sacramento Kings,116,Oklahoma City Thunder,104,Box Score,,18203,2:15,Chesapeake Energy Arena,
"Mon, Jan 4, 2016",9:00p,Houston Rockets,93,Utah Jazz,91,Box Score,,17912,2:22,Vivint Smart Home Arena,
"Mon, Jan 4, 2016",10:00p,Memphis Grizzlies,91,Portland Trail Blazers,78,Box Score,,18832,2:15,Moda Center,
"Mon, Jan 4, 2016",10:30p,Charlotte Hornets,101,Golden State Warriors,111,Box Score,,19596,1:58,Oracle Arena,
"Tue, Jan 5, 2016",8:00p,New York Knicks,107,Atlanta Hawks,101,Box Score,,15082,2:28,Philips Arena,
"Tue, Jan 5, 2016",8:00p,Milwaukee Bucks,106,Chicago Bulls,117,Box Score,,21686,1:59,United Center,
"Tue, Jan 5, 2016",8:30p,Sacramento Kings,116,Dallas Mavericks,117,Box Score,2OT,20059,2:46,American Airlines Center,
"Tue, Jan 5, 2016",10:30p,Golden State Warriors,109,Los Angeles Lakers,88,Box Score,,18997,2:04,STAPLES Center,
"Wed, Jan 6, 2016",7:00p,New York Knicks,98,Miami Heat,90,Box Score,,19987,2:17,AmericanAirlines Arena,
"Wed, Jan 6, 2016",7:00p,Indiana Pacers,95,Orlando Magic,86,Box Score,,18846,2:10,Amway Center,
"Wed, Jan 6, 2016",7:00p,Cleveland Cavaliers,121,Washington Wizards,115,Box Score,,20356,2:09,Verizon Center,
"Wed, Jan 6, 2016",7:30p,Detroit Pistons,99,Boston Celtics,94,Box Score,,18624,2:25,TD Garden,
"Wed, Jan 6, 2016",7:30p,Toronto Raptors,91,Brooklyn Nets,74,Box Score,,14544,2:01,Barclays Center,
"Wed, Jan 6, 2016",8:00p,Denver Nuggets,78,Minnesota Timberwolves,74,Box Score,,12059,2:17,Target Center,
"Wed, Jan 6, 2016",8:00p,Dallas Mavericks,100,New Orleans Pelicans,91,Box Score,,15255,2:09,Smoothie King Center,
"Wed, Jan 6, 2016",8:30p,Utah Jazz,98,San Antonio Spurs,123,Box Score,,18418,2:00,AT&T Center,
"Wed, Jan 6, 2016",9:00p,Charlotte Hornets,102,Phoenix Suns,111,Box Score,,16910,2:06,Talking Stick Resort Arena,
"Wed, Jan 6, 2016",9:30p,Memphis Grizzlies,94,Oklahoma City Thunder,112,Box Score,,18203,2:24,Chesapeake Energy Arena,
"Wed, Jan 6, 2016",10:00p,Los Angeles Clippers,109,Portland Trail Blazers,98,Box Score,,18598,2:11,Moda Center,
"Thu, Jan 7, 2016",7:00p,Atlanta Hawks,126,Philadelphia 76ers,98,Box Score,,12611,2:09,Wells Fargo Center,
"Thu, Jan 7, 2016",8:00p,Boston Celtics,92,Chicago Bulls,101,Box Score,,21497,2:11,United Center,
"Thu, Jan 7, 2016",8:00p,Utah Jazz,94,Houston Rockets,103,Box Score,,18155,2:12,Toyota Center,
"Thu, Jan 7, 2016",10:30p,Los Angeles Lakers,115,Sacramento Kings,118,Box Score,,17386,2:27,Sleep Train Arena,
"Fri, Jan 8, 2016",7:00p,Toronto Raptors,97,Washington Wizards,88,Box Score,,17064,2:17,Verizon Center,
"Fri, Jan 8, 2016",7:30p,Orlando Magic,83,Brooklyn Nets,77,Box Score,,13907,2:01,Barclays Center,
"Fri, Jan 8, 2016",8:00p,Denver Nuggets,84,Memphis Grizzlies,91,Box Score,,17499,2:23,FedEx Forum,
"Fri, Jan 8, 2016",8:00p,Dallas Mavericks,95,Milwaukee Bucks,96,Box Score,,16409,2:17,BMO Harris Bradley Center,
"Fri, Jan 8, 2016",8:00p,Cleveland Cavaliers,125,Minnesota Timberwolves,99,Box Score,,16768,2:17,Target Center,
"Fri, Jan 8, 2016",8:00p,Indiana Pacers,91,New Orleans Pelicans,86,Box Score,,16895,2:09,Smoothie King Center,
"Fri, Jan 8, 2016",8:30p,New York Knicks,99,San Antonio Spurs,100,Box Score,,18420,2:03,AT&T Center,
"Fri, Jan 8, 2016",9:30p,Miami Heat,103,Phoenix Suns,95,Box Score,,16866,2:17,Talking Stick Resort Arena,
"Fri, Jan 8, 2016",10:00p,Golden State Warriors,128,Portland Trail Blazers,108,Box Score,,20035,2:03,Moda Center,
"Fri, Jan 8, 2016",10:30p,Oklahoma City Thunder,117,Los Angeles Lakers,113,Box Score,,18997,2:24,STAPLES Center,
"Sat, Jan 9, 2016",3:30p,Charlotte Hornets,83,Los Angeles Clippers,97,Box Score,,19060,2:02,STAPLES Center,
"Sat, Jan 9, 2016",5:00p,Chicago Bulls,105,Atlanta Hawks,120,Box Score,,19010,2:11,Philips Arena,
"Sat, Jan 9, 2016",7:00p,Washington Wizards,105,Orlando Magic,99,Box Score,,18058,2:12,Amway Center,
"Sat, Jan 9, 2016",7:30p,Brooklyn Nets,89,Detroit Pistons,103,Box Score,,16406,1:57,The Palace of Auburn Hills,
"Sat, Jan 9, 2016",7:30p,Toronto Raptors,108,Philadelphia 76ers,95,Box Score,,14100,2:09,Wells Fargo Center,
"Sat, Jan 9, 2016",9:00p,Miami Heat,83,Utah Jazz,98,Box Score,,19911,2:10,Vivint Smart Home Arena,
"Sat, Jan 9, 2016",10:00p,Golden State Warriors,128,Sacramento Kings,116,Box Score,,17317,2:17,Sleep Train Arena,
"Sun, Jan 10, 2016",3:30p,New Orleans Pelicans,111,Los Angeles Clippers,114,Box Score,OT,19060,2:44,STAPLES Center,
"Sun, Jan 10, 2016",5:00p,Dallas Mavericks,93,Minnesota Timberwolves,87,Box Score,,14363,2:18,Target Center,
"Sun, Jan 10, 2016",6:00p,Boston Celtics,98,Memphis Grizzlies,101,Box Score,,17112,2:25,FedEx Forum,
"Sun, Jan 10, 2016",6:00p,Cleveland Cavaliers,95,Philadelphia 76ers,85,Box Score,,19226,2:11,Wells Fargo Center,
"Sun, Jan 10, 2016",7:00p,Indiana Pacers,103,Houston Rockets,107,Box Score,OT,18133,2:28,Toyota Center,
"Sun, Jan 10, 2016",7:30p,Milwaukee Bucks,88,New York Knicks,100,Box Score,,19812,2:10,Madison Square Garden (IV),
"Sun, Jan 10, 2016",8:00p,Charlotte Hornets,92,Denver Nuggets,95,Box Score,,11343,2:07,Pepsi Center,
"Sun, Jan 10, 2016",9:00p,Oklahoma City Thunder,110,Portland Trail Blazers,115,Box Score,,19393,2:17,Moda Center,
"Sun, Jan 10, 2016",9:30p,Utah Jazz,86,Los Angeles Lakers,74,Box Score,,18997,2:07,STAPLES Center,
"Mon, Jan 11, 2016",7:30p,San Antonio Spurs,106,Brooklyn Nets,79,Box Score,,15214,2:04,Barclays Center,
"Mon, Jan 11, 2016",8:00p,Washington Wizards,114,Chicago Bulls,100,Box Score,,21409,2:06,United Center,
"Mon, Jan 11, 2016",10:30p,Miami Heat,103,Golden State Warriors,111,Box Score,,19596,2:12,Oracle Arena,
"Tue, Jan 12, 2016",7:00p,Phoenix Suns,97,Indiana Pacers,116,Box Score,,15284,2:30,Bankers Life Fieldhouse,
"Tue, Jan 12, 2016",7:30p,San Antonio Spurs,109,Detroit Pistons,99,Box Score,,14273,2:29,The Palace of Auburn Hills,
"Tue, Jan 12, 2016",7:30p,Boston Celtics,114,New York Knicks,120,Box Score,,19812,2:16,Madison Square Garden (IV),
"Tue, Jan 12, 2016",8:00p,Houston Rockets,107,Memphis Grizzlies,91,Box Score,,16044,2:14,FedEx Forum,
"Tue, Jan 12, 2016",8:00p,Chicago Bulls,101,Milwaukee Bucks,106,Box Score,,16867,2:21,BMO Harris Bradley Center,
"Tue, Jan 12, 2016",8:00p,Oklahoma City Thunder,101,Minnesota Timberwolves,96,Box Score,,14791,2:14,Target Center,
"Tue, Jan 12, 2016",8:30p,Cleveland Cavaliers,110,Dallas Mavericks,107,Box Score,OT,20347,2:33,American Airlines Center,
"Tue, Jan 12, 2016",10:30p,New Orleans Pelicans,91,Los Angeles Lakers,95,Box Score,,18997,2:10,STAPLES Center,
"Wed, Jan 13, 2016",7:00p,Atlanta Hawks,84,Charlotte Hornets,107,Box Score,,15334,2:08,Time Warner Cable Arena,
"Wed, Jan 13, 2016",7:00p,Milwaukee Bucks,101,Washington Wizards,106,Box Score,,16248,2:15,Verizon Center,
"Wed, Jan 13, 2016",7:30p,New York Knicks,104,Brooklyn Nets,110,Box Score,,17732,2:09,Barclays Center,
"Wed, Jan 13, 2016",8:00p,Indiana Pacers,94,Boston Celtics,103,Box Score,,18624,2:18,TD Garden,
"Wed, Jan 13, 2016",8:00p,Minnesota Timberwolves,104,Houston Rockets,107,Box Score,,17115,2:21,Toyota Center,
"Wed, Jan 13, 2016",8:00p,Dallas Mavericks,89,Oklahoma City Thunder,108,Box Score,,18203,2:23,Chesapeake Energy Arena,
"Wed, Jan 13, 2016",9:00p,Golden State Warriors,110,Denver Nuggets,112,Box Score,,18004,2:19,Pepsi Center,
"Wed, Jan 13, 2016",10:00p,Utah Jazz,85,Portland Trail Blazers,99,Box Score,,19393,2:05,Moda Center,
"Wed, Jan 13, 2016",10:00p,New Orleans Pelicans,109,Sacramento Kings,97,Box Score,,17317,2:02,Sleep Train Arena,
"Wed, Jan 13, 2016",10:30p,Miami Heat,90,Los Angeles Clippers,104,Box Score,,19194,2:20,STAPLES Center,
"Thu, Jan 14, 2016",3:00p,Toronto Raptors,106,Orlando Magic,103,Box Score,OT,18689,2:36,The O2 Arena,"at London, England"
"Thu, Jan 14, 2016",7:00p,Chicago Bulls,115,Philadelphia 76ers,111,Box Score,OT,14063,2:39,Wells Fargo Center,
"Thu, Jan 14, 2016",8:00p,Detroit Pistons,101,Memphis Grizzlies,103,Box Score,,15977,2:08,FedEx Forum,
"Thu, Jan 14, 2016",8:00p,Cleveland Cavaliers,95,San Antonio Spurs,99,Box Score,,18418,2:23,AT&T Center,
"Thu, Jan 14, 2016",9:00p,Sacramento Kings,103,Utah Jazz,101,Box Score,,17894,2:25,Vivint Smart Home Arena,
"Thu, Jan 14, 2016",10:30p,Los Angeles Lakers,98,Golden State Warriors,116,Box Score,,19596,2:12,Oracle Arena,
"Fri, Jan 15, 2016",7:00p,Washington Wizards,118,Indiana Pacers,104,Box Score,,18165,2:09,Bankers Life Fieldhouse,
"Fri, Jan 15, 2016",7:00p,Minnesota Timberwolves,93,Oklahoma City Thunder,113,Box Score,,18203,2:17,Chesapeake Energy Arena,
"Fri, Jan 15, 2016",7:30p,Phoenix Suns,103,Boston Celtics,117,Box Score,,18624,2:08,TD Garden,
"Fri, Jan 15, 2016",7:30p,Portland Trail Blazers,116,Brooklyn Nets,104,Box Score,,14749,2:04,Barclays Center,
"Fri, Jan 15, 2016",8:00p,Dallas Mavericks,83,Chicago Bulls,77,Box Score,,22056,2:08,United Center,
"Fri, Jan 15, 2016",8:00p,Atlanta Hawks,101,Milwaukee Bucks,108,Box Score,OT,15144,2:33,BMO Harris Bradley Center,
"Fri, Jan 15, 2016",8:00p,Charlotte Hornets,107,New Orleans Pelicans,109,Box Score,,16876,2:08,Smoothie King Center,
"Fri, Jan 15, 2016",9:00p,Miami Heat,98,Denver Nuggets,95,Box Score,,15406,2:15,Pepsi Center,
"Fri, Jan 15, 2016",9:30p,Cleveland Cavaliers,91,Houston Rockets,77,Box Score,,18320,2:27,Toyota Center,
"Sat, Jan 16, 2016",7:00p,Milwaukee Bucks,105,Charlotte Hornets,92,Box Score,,18288,2:08,Time Warner Cable Arena,
"Sat, Jan 16, 2016",7:30p,Brooklyn Nets,86,Atlanta Hawks,114,Box Score,,17052,2:02,Philips Arena,
"Sat, Jan 16, 2016",7:30p,Golden State Warriors,95,Detroit Pistons,113,Box Score,,21584,2:25,The Palace of Auburn Hills,
"Sat, Jan 16, 2016",7:30p,Portland Trail Blazers,89,Philadelphia 76ers,114,Box Score,,15698,2:14,Wells Fargo Center,
"Sat, Jan 16, 2016",7:30p,Boston Celtics,119,Washington Wizards,117,Box Score,,20356,2:32,Verizon Center,
"Sat, Jan 16, 2016",8:00p,New York Knicks,95,Memphis Grizzlies,103,Box Score,,18119,2:21,FedEx Forum,
"Sat, Jan 16, 2016",9:00p,Los Angeles Lakers,82,Utah Jazz,109,Box Score,,19911,1:59,Vivint Smart Home Arena,
"Sat, Jan 16, 2016",10:30p,Sacramento Kings,110,Los Angeles Clippers,103,Box Score,,19191,2:18,STAPLES Center,
"Sun, Jan 17, 2016",3:30p,Phoenix Suns,87,Minnesota Timberwolves,117,Box Score,,14330,2:13,Target Center,
"Sun, Jan 17, 2016",7:00p,Miami Heat,74,Oklahoma City Thunder,99,Box Score,,18203,2:04,Chesapeake Energy Arena,
"Sun, Jan 17, 2016",7:00p,Dallas Mavericks,83,San Antonio Spurs,112,Box Score,,18418,2:13,AT&T Center,
"Sun, Jan 17, 2016",8:00p,Indiana Pacers,126,Denver Nuggets,129,Box Score,,11104,2:29,Pepsi Center,
"Sun, Jan 17, 2016",9:30p,Houston Rockets,112,Los Angeles Lakers,95,Box Score,,18997,2:01,STAPLES Center,
"Mon, Jan 18, 2016",1:00p,Philadelphia 76ers,113,New York Knicks,119,Box Score,2OT,19812,2:59,Madison Square Garden (IV),
"Mon, Jan 18, 2016",2:00p,Utah Jazz,119,Charlotte Hornets,124,Box Score,2OT,17459,2:52,Time Warner Cable Arena,
"Mon, Jan 18, 2016",2:00p,Portland Trail Blazers,108,Washington Wizards,98,Box Score,,17236,2:02,Verizon Center,
"Mon, Jan 18, 2016",2:30p,New Orleans Pelicans,99,Memphis Grizzlies,101,Box Score,,18119,2:31,FedEx Forum,
"Mon, Jan 18, 2016",3:30p,Chicago Bulls,111,Detroit Pistons,101,Box Score,,18935,2:05,The Palace of Auburn Hills,
"Mon, Jan 18, 2016",5:00p,Orlando Magic,81,Atlanta Hawks,98,Box Score,,17460,1:57,Philips Arena,
"Mon, Jan 18, 2016",7:30p,Brooklyn Nets,100,Toronto Raptors,112,Box Score,,19800,2:04,Air Canada Centre,
"Mon, Jan 18, 2016",8:00p,Golden State Warriors,132,Cleveland Cavaliers,98,Box Score,,20562,2:27,Quicken Loans Arena,
"Mon, Jan 18, 2016",8:30p,Boston Celtics,113,Dallas Mavericks,118,Box Score,OT,19866,2:40,American Airlines Center,
"Mon, Jan 18, 2016",10:30p,Houston Rockets,132,Los Angeles Clippers,140,Box Score,OT,19060,2:57,STAPLES Center,
"Tue, Jan 19, 2016",7:30p,Milwaukee Bucks,91,Miami Heat,79,Box Score,,19886,2:08,AmericanAirlines Arena,
