Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes
"Tue, Nov 22, 2016",7:30p,Portland Trail Blazers,103,New York Knicks,107,Box Score,,19812,2:11,Madison Square Garden (IV),
"Tue, Nov 22, 2016",9:00p,Chicago Bulls,107,Denver Nuggets,110,Box Score,,14328,2:17,Pepsi Center,
"Tue, Nov 22, 2016",10:30p,Oklahoma City Thunder,109,Los Angeles Lakers,111,Box Score,,18997,2:13,STAPLES Center,
"Wed, Nov 23, 2016",7:00p,San Antonio Spurs,119,Charlotte Hornets,114,Box Score,,18515,2:19,Spectrum Center,
"Wed, Nov 23, 2016",7:00p,Portland Trail Blazers,125,Cleveland Cavaliers,137,Box Score,,20562,2:08,Quicken Loans Arena,
"Wed, Nov 23, 2016",7:00p,Atlanta Hawks,96,Indiana Pacers,85,Box Score,,16032,2:16,Bankers Life Fieldhouse,
"Wed, Nov 23, 2016",7:00p,Phoenix Suns,92,Orlando Magic,87,Box Score,,17069,2:13,Amway Center,
"Wed, Nov 23, 2016",7:00p,Memphis Grizzlies,104,Philadelphia 76ers,99,Box Score,2OT,15880,3:07,Wells Fargo Center,
"Wed, Nov 23, 2016",7:30p,Boston Celtics,111,Brooklyn Nets,92,Box Score,,16210,2:09,Barclays Center,
"Wed, Nov 23, 2016",7:30p,Miami Heat,84,Detroit Pistons,107,Box Score,,14520,2:13,The Palace of Auburn Hills,
"Wed, Nov 23, 2016",8:00p,Toronto Raptors,115,Houston Rockets,102,Box Score,,18055,2:11,Toyota Center,
"Wed, Nov 23, 2016",8:30p,Los Angeles Clippers,124,Dallas Mavericks,104,Box Score,,20042,2:15,American Airlines Center,
"Wed, Nov 23, 2016",9:00p,Denver Nuggets,83,Utah Jazz,108,Box Score,,19229,2:17,Vivint Smart Home Arena,
"Wed, Nov 23, 2016",9:30p,Minnesota Timberwolves,96,New Orleans Pelicans,117,Box Score,,15555,2:16,Smoothie King Center,
"Wed, Nov 23, 2016",10:30p,Los Angeles Lakers,106,Golden State Warriors,149,Box Score,,19596,2:12,Oracle Arena,
"Wed, Nov 23, 2016",10:30p,Oklahoma City Thunder,101,Sacramento Kings,116,Box Score,,17608,2:17,Golden 1 Center,
"Fri, Nov 25, 2016",1:00p,San Antonio Spurs,109,Boston Celtics,103,Box Score,,18624,2:09,TD Garden,
"Fri, Nov 25, 2016",7:00p,Washington Wizards,94,Orlando Magic,91,Box Score,,17103,2:21,Amway Center,
"Fri, Nov 25, 2016",7:30p,Dallas Mavericks,90,Cleveland Cavaliers,128,Box Score,,20562,2:11,Quicken Loans Arena,
"Fri, Nov 25, 2016",7:30p,Los Angeles Clippers,97,Detroit Pistons,108,Box Score,,17023,2:14,The Palace of Auburn Hills,
"Fri, Nov 25, 2016",7:30p,Charlotte Hornets,111,New York Knicks,113,Box Score,OT,19812,2:22,Madison Square Garden (IV),
"Fri, Nov 25, 2016",7:30p,Chicago Bulls,105,Philadelphia 76ers,89,Box Score,,18234,2:06,Wells Fargo Center,
"Fri, Nov 25, 2016",8:00p,Brooklyn Nets,97,Indiana Pacers,118,Box Score,,16083,1:59,Bankers Life Fieldhouse,
"Fri, Nov 25, 2016",8:00p,Miami Heat,90,Memphis Grizzlies,81,Box Score,,17222,2:13,FedEx Forum,
"Fri, Nov 25, 2016",8:00p,Toronto Raptors,105,Milwaukee Bucks,99,Box Score,,16223,2:13,BMO Harris Bradley Center,
"Fri, Nov 25, 2016",8:00p,Atlanta Hawks,68,Utah Jazz,95,Box Score,,19911,1:59,Vivint Smart Home Arena,
"Fri, Nov 25, 2016",9:00p,Oklahoma City Thunder,132,Denver Nuggets,129,Box Score,OT,14327,2:37,Pepsi Center,
"Fri, Nov 25, 2016",9:00p,Minnesota Timberwolves,98,Phoenix Suns,85,Box Score,,16728,2:18,Talking Stick Resort Arena,
"Fri, Nov 25, 2016",10:00p,New Orleans Pelicans,104,Portland Trail Blazers,119,Box Score,,19393,2:13,Moda Center,
"Fri, Nov 25, 2016",10:30p,Golden State Warriors,109,Los Angeles Lakers,85,Box Score,,18997,2:14,STAPLES Center,
"Fri, Nov 25, 2016",10:30p,Houston Rockets,117,Sacramento Kings,104,Box Score,,17608,2:10,Golden 1 Center,
"Sat, Nov 26, 2016",7:00p,New York Knicks,102,Charlotte Hornets,107,Box Score,,19195,2:22,Spectrum Center,
"Sat, Nov 26, 2016",7:00p,San Antonio Spurs,112,Washington Wizards,100,Box Score,,17066,2:12,Verizon Center,
"Sat, Nov 26, 2016",8:00p,Memphis Grizzlies,110,Miami Heat,107,Box Score,,19600,2:20,AmericanAirlines Arena,
"Sat, Nov 26, 2016",8:00p,Detroit Pistons,88,Oklahoma City Thunder,106,Box Score,,18203,2:06,Chesapeake Energy Arena,
"Sat, Nov 26, 2016",10:30p,Minnesota Timberwolves,102,Golden State Warriors,115,Box Score,,19596,2:13,Oracle Arena,
"Sun, Nov 27, 2016",1:00p,Cleveland Cavaliers,112,Philadelphia 76ers,108,Box Score,,19311,2:17,Wells Fargo Center,
"Sun, Nov 27, 2016",3:30p,Denver Nuggets,120,Phoenix Suns,114,Box Score,,15365,2:31,Talking Stick Resort Arena,
"Sun, Nov 27, 2016",6:00p,Sacramento Kings,122,Brooklyn Nets,105,Box Score,,13646,2:15,Barclays Center,
"Sun, Nov 27, 2016",6:00p,Los Angeles Clippers,70,Indiana Pacers,91,Box Score,,15572,2:05,Bankers Life Fieldhouse,
"Sun, Nov 27, 2016",6:00p,Milwaukee Bucks,104,Orlando Magic,96,Box Score,,16521,2:06,Amway Center,
"Sun, Nov 27, 2016",7:00p,New Orleans Pelicans,81,Dallas Mavericks,91,Box Score,,19302,2:08,American Airlines Center,
"Sun, Nov 27, 2016",9:00p,Houston Rockets,130,Portland Trail Blazers,114,Box Score,,19393,2:12,Moda Center,
"Sun, Nov 27, 2016",9:30p,Atlanta Hawks,94,Los Angeles Lakers,109,Box Score,,18997,2:04,STAPLES Center,
"Mon, Nov 28, 2016",7:00p,Sacramento Kings,95,Washington Wizards,101,Box Score,OT,12571,2:40,Verizon Center,
"Mon, Nov 28, 2016",7:30p,Boston Celtics,112,Miami Heat,104,Box Score,,19600,2:22,AmericanAirlines Arena,
"Mon, Nov 28, 2016",7:30p,Oklahoma City Thunder,112,New York Knicks,103,Box Score,,19812,2:10,Madison Square Garden (IV),
"Mon, Nov 28, 2016",7:30p,Philadelphia 76ers,95,Toronto Raptors,122,Box Score,,19800,2:11,Air Canada Centre,
"Mon, Nov 28, 2016",8:00p,Charlotte Hornets,104,Memphis Grizzlies,85,Box Score,,13143,2:13,FedEx Forum,
"Mon, Nov 28, 2016",8:00p,Utah Jazz,112,Minnesota Timberwolves,103,Box Score,,9384,2:12,Target Center,
"Mon, Nov 28, 2016",10:30p,Atlanta Hawks,100,Golden State Warriors,105,Box Score,,19596,2:21,Oracle Arena,
"Tue, Nov 29, 2016",7:00p,Detroit Pistons,112,Charlotte Hornets,89,Box Score,,14266,2:06,Spectrum Center,
"Tue, Nov 29, 2016",7:30p,Los Angeles Clippers,122,Brooklyn Nets,127,Box Score,2OT,15681,3:04,Barclays Center,
"Tue, Nov 29, 2016",8:00p,Cleveland Cavaliers,101,Milwaukee Bucks,118,Box Score,,16559,2:14,BMO Harris Bradley Center,
"Tue, Nov 29, 2016",8:00p,Los Angeles Lakers,88,New Orleans Pelicans,105,Box Score,,14024,2:06,Smoothie King Center,
"Tue, Nov 29, 2016",8:30p,Orlando Magic,95,San Antonio Spurs,83,Box Score,,18418,2:06,AT&T Center,
"Tue, Nov 29, 2016",9:00p,Houston Rockets,101,Utah Jazz,120,Box Score,,19911,2:08,Vivint Smart Home Arena,
"Wed, Nov 30, 2016",7:30p,Detroit Pistons,121,Boston Celtics,114,Box Score,,17338,2:12,TD Garden,
"Wed, Nov 30, 2016",7:30p,Memphis Grizzlies,105,Toronto Raptors,120,Box Score,,19800,2:19,Air Canada Centre,
"Wed, Nov 30, 2016",8:00p,Los Angeles Lakers,96,Chicago Bulls,90,Box Score,,21773,2:30,United Center,
"Wed, Nov 30, 2016",8:00p,New York Knicks,106,Minnesota Timberwolves,104,Box Score,,13987,2:20,Target Center,
"Wed, Nov 30, 2016",8:00p,Washington Wizards,115,Oklahoma City Thunder,126,Box Score,OT,18203,2:38,Chesapeake Energy Arena,
"Wed, Nov 30, 2016",8:30p,San Antonio Spurs,94,Dallas Mavericks,87,Box Score,,19245,2:10,American Airlines Center,
"Wed, Nov 30, 2016",9:00p,Miami Heat,106,Denver Nuggets,98,Box Score,,11471,2:14,Pepsi Center,
"Wed, Nov 30, 2016",9:00p,Atlanta Hawks,107,Phoenix Suns,109,Box Score,,15909,2:10,Talking Stick Resort Arena,
"Wed, Nov 30, 2016",10:00p,Indiana Pacers,109,Portland Trail Blazers,131,Box Score,,19107,2:05,Moda Center,
"Thu, Dec 1, 2016",7:00p,Dallas Mavericks,87,Charlotte Hornets,97,Box Score,,14471,2:19,Spectrum Center,
"Thu, Dec 1, 2016",7:30p,Milwaukee Bucks,111,Brooklyn Nets,93,Box Score,,12675,2:13,Barclays Center,
"Thu, Dec 1, 2016",8:00p,Los Angeles Clippers,113,Cleveland Cavaliers,94,Box Score,,20562,2:31,Quicken Loans Arena,
"Thu, Dec 1, 2016",8:00p,Orlando Magic,94,Memphis Grizzlies,95,Box Score,,13344,2:33,FedEx Forum,
"Thu, Dec 1, 2016",9:00p,Miami Heat,111,Utah Jazz,110,Box Score,,19073,2:08,Vivint Smart Home Arena,
"Thu, Dec 1, 2016",10:30p,Houston Rockets,132,Golden State Warriors,127,Box Score,2OT,19596,3:14,Oracle Arena,
"Fri, Dec 2, 2016",7:00p,Orlando Magic,105,Philadelphia 76ers,88,Box Score,,13711,2:07,Wells Fargo Center,
"Fri, Dec 2, 2016",7:30p,Sacramento Kings,92,Boston Celtics,97,Box Score,,18624,2:22,TD Garden,
"Fri, Dec 2, 2016",7:30p,Minnesota Timberwolves,114,New York Knicks,118,Box Score,,19812,2:23,Madison Square Garden (IV),
"Fri, Dec 2, 2016",7:30p,Los Angeles Lakers,80,Toronto Raptors,113,Box Score,,19800,2:07,Air Canada Centre,
"Fri, Dec 2, 2016",8:00p,Detroit Pistons,121,Atlanta Hawks,85,Box Score,,15500,1:56,Philips Arena,
"Fri, Dec 2, 2016",8:00p,Cleveland Cavaliers,105,Chicago Bulls,111,Box Score,,21775,2:10,United Center,
"Fri, Dec 2, 2016",8:00p,Los Angeles Clippers,114,New Orleans Pelicans,96,Box Score,,16538,2:11,Smoothie King Center,
"Fri, Dec 2, 2016",8:30p,Washington Wizards,105,San Antonio Spurs,107,Box Score,,18418,2:22,AT&T Center,
"Fri, Dec 2, 2016",10:30p,Houston Rockets,128,Denver Nuggets,110,Box Score,,15549,2:16,Pepsi Center,
"Sat, Dec 3, 2016",5:00p,Brooklyn Nets,103,Milwaukee Bucks,112,Box Score,,15565,2:21,BMO Harris Bradley Center,
"Sat, Dec 3, 2016",7:00p,Minnesota Timberwolves,125,Charlotte Hornets,120,Box Score,OT,16982,2:42,Spectrum Center,
"Sat, Dec 3, 2016",7:30p,Boston Celtics,107,Philadelphia 76ers,106,Box Score,,17063,2:24,Wells Fargo Center,
"Sat, Dec 3, 2016",7:30p,Atlanta Hawks,84,Toronto Raptors,128,Box Score,,19800,2:05,Air Canada Centre,
"Sat, Dec 3, 2016",8:00p,Los Angeles Lakers,100,Memphis Grizzlies,103,Box Score,,17017,2:19,FedEx Forum,
"Sat, Dec 3, 2016",8:30p,Chicago Bulls,82,Dallas Mavericks,107,Box Score,,19857,2:10,American Airlines Center,
"Sat, Dec 3, 2016",9:00p,Denver Nuggets,98,Utah Jazz,105,Box Score,,19911,2:16,Vivint Smart Home Arena,
"Sat, Dec 3, 2016",10:00p,Miami Heat,92,Portland Trail Blazers,99,Box Score,,19393,2:18,Moda Center,
"Sat, Dec 3, 2016",10:30p,Phoenix Suns,109,Golden State Warriors,138,Box Score,,19596,2:12,Oracle Arena,
"Sun, Dec 4, 2016",6:00p,Orlando Magic,98,Detroit Pistons,92,Box Score,,15206,2:05,The Palace of Auburn Hills,
"Sun, Dec 4, 2016",7:00p,New Orleans Pelicans,92,Oklahoma City Thunder,101,Box Score,,18203,2:13,Chesapeake Energy Arena,
"Sun, Dec 4, 2016",7:30p,Sacramento Kings,98,New York Knicks,106,Box Score,,19812,2:22,Madison Square Garden (IV),
"Sun, Dec 4, 2016",9:30p,Indiana Pacers,111,Los Angeles Clippers,102,Box Score,,19060,2:32,STAPLES Center,
"Mon, Dec 5, 2016",7:00p,Denver Nuggets,106,Philadelphia 76ers,98,Box Score,,11815,2:25,Wells Fargo Center,
"Mon, Dec 5, 2016",7:30p,Oklahoma City Thunder,102,Atlanta Hawks,99,Box Score,,14654,2:20,Philips Arena,
"Mon, Dec 5, 2016",7:30p,Washington Wizards,118,Brooklyn Nets,113,Box Score,,12529,2:15,Barclays Center,
"Mon, Dec 5, 2016",7:30p,Cleveland Cavaliers,116,Toronto Raptors,112,Box Score,,19800,2:26,Air Canada Centre,
"Mon, Dec 5, 2016",8:00p,Portland Trail Blazers,112,Chicago Bulls,110,Box Score,,21351,2:23,United Center,
"Mon, Dec 5, 2016",8:00p,Boston Celtics,106,Houston Rockets,107,Box Score,,15730,2:16,Toyota Center,
"Mon, Dec 5, 2016",8:00p,San Antonio Spurs,97,Milwaukee Bucks,96,Box Score,,14256,2:22,BMO Harris Bradley Center,
"Mon, Dec 5, 2016",8:00p,Memphis Grizzlies,110,New Orleans Pelicans,108,Box Score,2OT,13795,2:48,Smoothie King Center,
"Mon, Dec 5, 2016",8:30p,Charlotte Hornets,109,Dallas Mavericks,101,Box Score,,19228,2:17,American Airlines Center,
"Mon, Dec 5, 2016",10:30p,Indiana Pacers,106,Golden State Warriors,142,Box Score,,19596,2:09,Oracle Arena,
"Mon, Dec 5, 2016",10:30p,Utah Jazz,107,Los Angeles Lakers,101,Box Score,,18279,2:15,STAPLES Center,
"Tue, Dec 6, 2016",7:00p,Orlando Magic,124,Washington Wizards,116,Box Score,,12116,2:21,Verizon Center,
"Tue, Dec 6, 2016",7:30p,Chicago Bulls,91,Detroit Pistons,102,Box Score,,14305,2:13,The Palace of Auburn Hills,
"Tue, Dec 6, 2016",7:30p,New York Knicks,114,Miami Heat,103,Box Score,,19610,2:04,AmericanAirlines Arena,
"Tue, Dec 6, 2016",8:00p,Philadelphia 76ers,91,Memphis Grizzlies,96,Box Score,,13521,2:26,FedEx Forum,
"Tue, Dec 6, 2016",8:00p,San Antonio Spurs,105,Minnesota Timberwolves,91,Box Score,,12585,2:15,Target Center,
"Tue, Dec 6, 2016",9:00p,Phoenix Suns,105,Utah Jazz,112,Box Score,,18997,2:23,Vivint Smart Home Arena,
"Wed, Dec 7, 2016",7:00p,Detroit Pistons,77,Charlotte Hornets,87,Box Score,,15141,2:02,Spectrum Center,
"Wed, Dec 7, 2016",7:00p,Boston Celtics,117,Orlando Magic,87,Box Score,,17009,2:15,Amway Center,
"Wed, Dec 7, 2016",7:30p,Miami Heat,95,Atlanta Hawks,103,Box Score,,11326,2:12,Philips Arena,
"Wed, Dec 7, 2016",7:30p,Denver Nuggets,111,Brooklyn Nets,116,Box Score,,14159,2:18,Barclays Center,
"Wed, Dec 7, 2016",8:00p,Los Angeles Lakers,95,Houston Rockets,134,Box Score,,16141,2:11,Toyota Center,
"Wed, Dec 7, 2016",8:00p,Portland Trail Blazers,107,Milwaukee Bucks,115,Box Score,,14033,2:13,BMO Harris Bradley Center,
"Wed, Dec 7, 2016",8:00p,Cleveland Cavaliers,126,New York Knicks,94,Box Score,,19812,2:18,Madison Square Garden (IV),
"Wed, Dec 7, 2016",8:30p,Sacramento Kings,120,Dallas Mavericks,89,Box Score,,19711,2:14,American Airlines Center,
"Wed, Dec 7, 2016",9:00p,Indiana Pacers,109,Phoenix Suns,94,Box Score,,17452,2:15,Talking Stick Resort Arena,
"Wed, Dec 7, 2016",10:30p,Golden State Warriors,115,Los Angeles Clippers,98,Box Score,,19239,2:29,STAPLES Center,
"Thu, Dec 8, 2016",7:00p,Minnesota Timberwolves,110,Toronto Raptors,124,Box Score,,19800,2:23,Air Canada Centre,
"Thu, Dec 8, 2016",7:00p,Denver Nuggets,85,Washington Wizards,92,Box Score,,12645,2:22,Verizon Center,
"Thu, Dec 8, 2016",8:00p,Portland Trail Blazers,86,Memphis Grizzlies,88,Box Score,,14317,2:31,FedEx Forum,
"Thu, Dec 8, 2016",8:00p,Philadelphia 76ers,99,New Orleans Pelicans,88,Box Score,,14158,2:09,Smoothie King Center,
"Thu, Dec 8, 2016",9:00p,Golden State Warriors,106,Utah Jazz,99,Box Score,,19911,2:19,Vivint Smart Home Arena,
"Thu, Dec 8, 2016",9:30p,San Antonio Spurs,91,Chicago Bulls,95,Box Score,,21489,2:17,United Center,
"Fri, Dec 9, 2016",7:00p,Orlando Magic,88,Charlotte Hornets,109,Box Score,,15707,2:05,Spectrum Center,
"Fri, Dec 9, 2016",7:30p,Toronto Raptors,101,Boston Celtics,94,Box Score,,18624,2:12,TD Garden,
"Fri, Dec 9, 2016",7:30p,Miami Heat,84,Cleveland Cavaliers,114,Box Score,,20562,2:04,Quicken Loans Arena,
"Fri, Dec 9, 2016",8:00p,Atlanta Hawks,114,Milwaukee Bucks,110,Box Score,,16289,2:17,BMO Harris Bradley Center,
"Fri, Dec 9, 2016",8:00p,Detroit Pistons,117,Minnesota Timberwolves,90,Box Score,,14109,2:14,Target Center,
"Fri, Dec 9, 2016",8:00p,Houston Rockets,102,Oklahoma City Thunder,99,Box Score,,18203,2:29,Chesapeake Energy Arena,
"Fri, Dec 9, 2016",8:30p,Indiana Pacers,103,Dallas Mavericks,111,Box Score,,19486,2:13,American Airlines Center,
"Fri, Dec 9, 2016",10:30p,Phoenix Suns,119,Los Angeles Lakers,115,Box Score,,18997,2:26,STAPLES Center,
"Fri, Dec 9, 2016",10:30p,New York Knicks,103,Sacramento Kings,100,Box Score,,17608,2:24,Golden 1 Center,
"Sat, Dec 10, 2016",7:00p,Portland Trail Blazers,111,Indiana Pacers,118,Box Score,,16211,2:15,Bankers Life Fieldhouse,
"Sat, Dec 10, 2016",7:00p,Denver Nuggets,121,Orlando Magic,113,Box Score,,17010,2:18,Amway Center,
"Sat, Dec 10, 2016",7:00p,Milwaukee Bucks,105,Washington Wizards,110,Box Score,,14816,2:16,Verizon Center,
"Sat, Dec 10, 2016",7:30p,Charlotte Hornets,105,Cleveland Cavaliers,116,Box Score,,20562,2:12,Quicken Loans Arena,
"Sat, Dec 10, 2016",8:00p,Miami Heat,100,Chicago Bulls,105,Box Score,,21450,2:13,United Center,
"Sat, Dec 10, 2016",8:00p,Dallas Mavericks,87,Houston Rockets,109,Box Score,,15761,2:08,Toyota Center,
"Sat, Dec 10, 2016",8:00p,Golden State Warriors,89,Memphis Grizzlies,110,Box Score,,18119,2:17,FedEx Forum,
"Sat, Dec 10, 2016",8:30p,Brooklyn Nets,101,San Antonio Spurs,130,Box Score,,18418,2:07,AT&T Center,
"Sat, Dec 10, 2016",9:00p,Sacramento Kings,84,Utah Jazz,104,Box Score,,19331,2:06,Vivint Smart Home Arena,
"Sat, Dec 10, 2016",10:30p,New Orleans Pelicans,105,Los Angeles Clippers,133,Box Score,,19060,2:11,STAPLES Center,
"Sun, Dec 11, 2016",6:00p,Philadelphia 76ers,97,Detroit Pistons,79,Box Score,,7244,2:04,The Palace of Auburn Hills,
"Sun, Dec 11, 2016",7:00p,Golden State Warriors,116,Minnesota Timberwolves,108,Box Score,,18452,2:24,Target Center,
"Sun, Dec 11, 2016",7:00p,Boston Celtics,96,Oklahoma City Thunder,99,Box Score,,18203,2:18,Chesapeake Energy Arena,
"Sun, Dec 11, 2016",8:30p,New Orleans Pelicans,120,Phoenix Suns,119,Box Score,OT,16949,2:39,Talking Stick Resort Arena,
"Sun, Dec 11, 2016",9:30p,New York Knicks,118,Los Angeles Lakers,112,Box Score,,18997,2:11,STAPLES Center,
"Mon, Dec 12, 2016",7:00p,Charlotte Hornets,94,Indiana Pacers,110,Box Score,,14138,2:13,Bankers Life Fieldhouse,
"Mon, Dec 12, 2016",7:30p,Washington Wizards,101,Miami Heat,112,Box Score,,19600,2:19,AmericanAirlines Arena,
"Mon, Dec 12, 2016",7:30p,Milwaukee Bucks,100,Toronto Raptors,122,Box Score,,19800,2:06,Air Canada Centre,
"Mon, Dec 12, 2016",8:00p,Brooklyn Nets,118,Houston Rockets,122,Box Score,,13619,2:23,Toyota Center,
"Mon, Dec 12, 2016",8:30p,Denver Nuggets,92,Dallas Mavericks,112,Box Score,,19425,2:07,American Airlines Center,
"Mon, Dec 12, 2016",10:30p,Portland Trail Blazers,120,Los Angeles Clippers,121,Box Score,,19060,2:36,STAPLES Center,
"Mon, Dec 12, 2016",10:30p,Los Angeles Lakers,92,Sacramento Kings,116,Box Score,,17608,2:12,Golden 1 Center,
"Tue, Dec 13, 2016",7:00p,Memphis Grizzlies,86,Cleveland Cavaliers,103,Box Score,,20562,2:10,Quicken Loans Arena,
"Tue, Dec 13, 2016",7:30p,Orlando Magic,131,Atlanta Hawks,120,Box Score,,13585,2:19,Philips Arena,
"Tue, Dec 13, 2016",8:00p,Minnesota Timberwolves,99,Chicago Bulls,94,Box Score,,21146,2:15,United Center,
"Tue, Dec 13, 2016",8:00p,Golden State Warriors,113,New Orleans Pelicans,109,Box Score,,17789,2:21,Smoothie King Center,
"Tue, Dec 13, 2016",9:00p,New York Knicks,111,Phoenix Suns,113,Box Score,OT,16429,2:43,Talking Stick Resort Arena,
"Tue, Dec 13, 2016",10:30p,Oklahoma City Thunder,95,Portland Trail Blazers,114,Box Score,,19505,2:20,Moda Center,
"Wed, Dec 14, 2016",7:00p,Indiana Pacers,89,Miami Heat,95,Box Score,,19600,2:19,AmericanAirlines Arena,
"Wed, Dec 14, 2016",7:00p,Los Angeles Clippers,113,Orlando Magic,108,Box Score,,18846,2:30,Amway Center,
"Wed, Dec 14, 2016",7:00p,Toronto Raptors,123,Philadelphia 76ers,114,Box Score,,16192,2:25,Wells Fargo Center,
"Wed, Dec 14, 2016",7:00p,Charlotte Hornets,106,Washington Wizards,109,Box Score,,13447,2:09,Verizon Center,
"Wed, Dec 14, 2016",7:30p,Los Angeles Lakers,97,Brooklyn Nets,107,Box Score,,17732,2:22,Barclays Center,
"Wed, Dec 14, 2016",8:00p,Sacramento Kings,98,Houston Rockets,132,Box Score,,15039,1:59,Toyota Center,
"Wed, Dec 14, 2016",8:00p,Cleveland Cavaliers,85,Memphis Grizzlies,93,Box Score,,17449,2:10,FedEx Forum,
"Wed, Dec 14, 2016",8:30p,Detroit Pistons,95,Dallas Mavericks,85,Box Score,,19687,2:12,American Airlines Center,
"Wed, Dec 14, 2016",9:00p,Oklahoma City Thunder,89,Utah Jazz,109,Box Score,,19911,2:11,Vivint Smart Home Arena,
"Wed, Dec 14, 2016",9:30p,Boston Celtics,101,San Antonio Spurs,108,Box Score,,18418,2:14,AT&T Center,
"Thu, Dec 15, 2016",8:00p,Chicago Bulls,97,Milwaukee Bucks,108,Box Score,,16704,2:16,BMO Harris Bradley Center,
"Thu, Dec 15, 2016",8:00p,Indiana Pacers,95,New Orleans Pelicans,102,Box Score,,15472,2:14,Smoothie King Center,
"Thu, Dec 15, 2016",9:00p,Portland Trail Blazers,120,Denver Nuggets,132,Box Score,,10022,2:24,Pepsi Center,
"Thu, Dec 15, 2016",9:00p,San Antonio Spurs,107,Phoenix Suns,92,Box Score,,17165,2:13,Talking Stick Resort Arena,
"Thu, Dec 15, 2016",10:30p,New York Knicks,90,Golden State Warriors,103,Box Score,,19596,2:10,Oracle Arena,
"Fri, Dec 16, 2016",7:00p,Brooklyn Nets,111,Orlando Magic,118,Box Score,,17668,2:25,Amway Center,
"Fri, Dec 16, 2016",7:00p,Detroit Pistons,108,Washington Wizards,122,Box Score,,15573,2:08,Verizon Center,
"Fri, Dec 16, 2016",7:30p,Charlotte Hornets,88,Boston Celtics,96,Box Score,,18624,2:14,TD Garden,
"Fri, Dec 16, 2016",7:30p,Atlanta Hawks,125,Toronto Raptors,121,Box Score,,19800,2:30,Air Canada Centre,
"Fri, Dec 16, 2016",8:00p,Milwaukee Bucks,95,Chicago Bulls,69,Box Score,,21324,1:57,United Center,
"Fri, Dec 16, 2016",8:00p,New Orleans Pelicans,100,Houston Rockets,122,Box Score,,16728,2:02,Toyota Center,
"Fri, Dec 16, 2016",8:00p,Sacramento Kings,96,Memphis Grizzlies,92,Box Score,,15987,2:41,FedEx Forum,
"Fri, Dec 16, 2016",8:00p,Los Angeles Clippers,102,Miami Heat,98,Box Score,,19600,2:27,AmericanAirlines Arena,
"Fri, Dec 16, 2016",8:00p,Los Angeles Lakers,100,Philadelphia 76ers,89,Box Score,,20491,2:29,Wells Fargo Center,
"Fri, Dec 16, 2016",10:30p,Dallas Mavericks,100,Utah Jazz,103,Box Score,,18721,2:30,Vivint Smart Home Arena,
"Sat, Dec 17, 2016",5:00p,Phoenix Suns,101,Oklahoma City Thunder,114,Box Score,,18203,2:18,Chesapeake Energy Arena,
"Sat, Dec 17, 2016",7:00p,Indiana Pacers,105,Detroit Pistons,90,Box Score,,15231,2:10,The Palace of Auburn Hills,
"Sat, Dec 17, 2016",7:30p,Charlotte Hornets,107,Atlanta Hawks,99,Box Score,,17918,2:07,Philips Arena,
"Sat, Dec 17, 2016",7:30p,Los Angeles Lakers,108,Cleveland Cavaliers,119,Box Score,,20562,2:04,Quicken Loans Arena,
"Sat, Dec 17, 2016",8:00p,Houston Rockets,111,Minnesota Timberwolves,109,Box Score,OT,14689,2:42,Target Center,
"Sat, Dec 17, 2016",9:00p,New York Knicks,114,Denver Nuggets,127,Box Score,,12042,2:18,Pepsi Center,
"Sat, Dec 17, 2016",10:30p,Portland Trail Blazers,90,Golden State Warriors,135,Box Score,,19596,2:11,Oracle Arena,
"Sun, Dec 18, 2016",3:30p,Los Angeles Clippers,110,Washington Wizards,117,Box Score,,17380,2:24,Verizon Center,
"Sun, Dec 18, 2016",4:00p,Sacramento Kings,79,Dallas Mavericks,99,Box Score,,19504,2:07,American Airlines Center,
"Sun, Dec 18, 2016",6:00p,Utah Jazz,82,Memphis Grizzlies,73,Box Score,,15862,2:17,FedEx Forum,
"Sun, Dec 18, 2016",6:00p,Boston Celtics,105,Miami Heat,95,Box Score,,19600,2:26,AmericanAirlines Arena,
"Sun, Dec 18, 2016",6:00p,Toronto Raptors,109,Orlando Magic,79,Box Score,,17251,2:07,Amway Center,
"Sun, Dec 18, 2016",6:00p,Brooklyn Nets,107,Philadelphia 76ers,108,Box Score,,16460,2:25,Wells Fargo Center,
"Sun, Dec 18, 2016",7:00p,New Orleans Pelicans,100,San Antonio Spurs,113,Box Score,,18615,2:03,AT&T Center,
"Mon, Dec 19, 2016",7:00p,Washington Wizards,105,Indiana Pacers,107,Box Score,,17686,2:21,Bankers Life Fieldhouse,
"Mon, Dec 19, 2016",8:00p,Detroit Pistons,82,Chicago Bulls,113,Box Score,,21400,1:53,United Center,
"Mon, Dec 19, 2016",8:00p,Phoenix Suns,108,Minnesota Timberwolves,115,Box Score,,12008,2:16,Target Center,
"Mon, Dec 19, 2016",8:00p,Atlanta Hawks,110,Oklahoma City Thunder,108,Box Score,,18203,2:20,Chesapeake Energy Arena,
"Mon, Dec 19, 2016",9:00p,Dallas Mavericks,107,Denver Nuggets,117,Box Score,,12581,2:13,Pepsi Center,
"Tue, Dec 20, 2016",7:00p,Los Angeles Lakers,113,Charlotte Hornets,117,Box Score,,19093,2:11,Spectrum Center,
