Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes
"Fri, Jan 24, 2020",8:00p,Atlanta Hawks,111,Oklahoma City Thunder,140,Box Score,,18203.0,2:10,Chesapeake Energy Arena,
"Fri, Jan 24, 2020",8:30p,Phoenix Suns,103,San Antonio Spurs,99,Box Score,,18354.0,2:18,AT&T Center,
"Fri, Jan 24, 2020",10:30p,Indiana Pacers,129,Golden State Warriors,118,Box Score,,18064.0,2:09,Chase Center,
"Sat, Jan 25, 2020",5:00p,Dallas Mavericks,107,Utah Jazz,112,Box Score,,18306.0,2:15,Vivint Smart Home Arena,
"Sat, Jan 25, 2020",7:00p,Brooklyn Nets,121,Detroit Pistons,111,Box Score,OT,15890.0,2:23,Little Caesars Arena,
"Sat, Jan 25, 2020",8:00p,Chicago Bulls,118,Cleveland Cavaliers,106,Box Score,,19432.0,2:02,Rocket Mortgage Fieldhouse,
"Sat, Jan 25, 2020",8:00p,Oklahoma City Thunder,113,Minnesota Timberwolves,104,Box Score,,16236.0,2:17,Target Center,
"Sat, Jan 25, 2020",8:30p,Los Angeles Lakers,91,Philadelphia 76ers,108,Box Score,,21109.0,2:19,Wells Fargo Center,
"Sun, Jan 26, 2020",3:30p,Houston Rockets,110,Denver Nuggets,117,Box Score,,19520.0,2:11,Pepsi Center,
"Sun, Jan 26, 2020",4:00p,Toronto Raptors,110,San Antonio Spurs,106,Box Score,,18354.0,,AT&T Center,
"Sun, Jan 26, 2020",6:00p,Washington Wizards,133,Atlanta Hawks,152,Box Score,,15567.0,2:30,State Farm Arena,
"Sun, Jan 26, 2020",6:00p,Phoenix Suns,109,Memphis Grizzlies,114,Box Score,,17214.0,2:27,FedEx Forum,
"Sun, Jan 26, 2020",6:00p,Boston Celtics,108,New Orleans Pelicans,123,Box Score,,16737.0,2:21,Smoothie King Center,
"Sun, Jan 26, 2020",6:00p,Brooklyn Nets,97,New York Knicks,110,Box Score,,17831.0,2:09,Madison Square Garden (IV),
"Sun, Jan 26, 2020",6:00p,Los Angeles Clippers,112,Orlando Magic,97,Box Score,,15427.0,2:19,Amway Center,
"Sun, Jan 26, 2020",9:00p,Indiana Pacers,129,Portland Trail Blazers,139,Box Score,,19663.0,2:05,Moda Center,
"Mon, Jan 27, 2020",7:00p,Cleveland Cavaliers,115,Detroit Pistons,100,Box Score,,12597.0,2:06,Little Caesars Arena,
"Mon, Jan 27, 2020",7:30p,Orlando Magic,92,Miami Heat,113,Box Score,,19600.0,2:02,AmericanAirlines Arena,
"Mon, Jan 27, 2020",8:00p,San Antonio Spurs,109,Chicago Bulls,110,Box Score,,16071.0,2:18,United Center,
"Mon, Jan 27, 2020",8:00p,Sacramento Kings,133,Minnesota Timberwolves,129,Box Score,OT,13449.0,2:47,Target Center,
"Mon, Jan 27, 2020",8:00p,Dallas Mavericks,107,Oklahoma City Thunder,97,Box Score,,18203.0,2:02,Chesapeake Energy Arena,
"Mon, Jan 27, 2020",9:00p,Houston Rockets,126,Utah Jazz,117,Box Score,,18306.0,2:33,Vivint Smart Home Arena,
"Tue, Jan 28, 2020",7:00p,New York Knicks,92,Charlotte Hornets,97,Box Score,,14342.0,2:17,Spectrum Center,
"Tue, Jan 28, 2020",7:00p,Golden State Warriors,104,Philadelphia 76ers,115,Box Score,,20854.0,2:11,Wells Fargo Center,
"Tue, Jan 28, 2020",7:30p,New Orleans Pelicans,125,Cleveland Cavaliers,111,Box Score,,19432.0,2:09,Rocket Mortgage Fieldhouse,
"Tue, Jan 28, 2020",7:30p,Atlanta Hawks,114,Toronto Raptors,130,Box Score,,19800.0,2:21,Scotiabank Arena,
"Tue, Jan 28, 2020",8:00p,Denver Nuggets,96,Memphis Grizzlies,104,Box Score,,14365.0,2:08,FedEx Forum,
"Tue, Jan 28, 2020",8:00p,Boston Celtics,109,Miami Heat,101,Box Score,,19704.0,2:23,AmericanAirlines Arena,
"Tue, Jan 28, 2020",8:00p,Washington Wizards,131,Milwaukee Bucks,151,Box Score,,17681.0,2:19,Fiserv Forum,
"Tue, Jan 28, 2020",8:30p,Phoenix Suns,133,Dallas Mavericks,104,Box Score,,20216.0,2:11,American Airlines Center,
"Wed, Jan 29, 2020",7:00p,Chicago Bulls,106,Indiana Pacers,115,Box Score,OT,17923.0,2:20,Bankers Life Fieldhouse,
"Wed, Jan 29, 2020",7:30p,Detroit Pistons,115,Brooklyn Nets,125,Box Score,,14275.0,2:21,Barclays Center,
"Wed, Jan 29, 2020",7:30p,Memphis Grizzlies,127,New York Knicks,106,Box Score,,18768.0,2:26,Madison Square Garden (IV),
"Wed, Jan 29, 2020",8:30p,Utah Jazz,120,San Antonio Spurs,127,Box Score,,17887.0,2:26,AT&T Center,
"Wed, Jan 29, 2020",10:00p,Houston Rockets,112,Portland Trail Blazers,125,Box Score,,19393.0,2:17,Moda Center,
"Wed, Jan 29, 2020",10:00p,Oklahoma City Thunder,120,Sacramento Kings,100,Box Score,,16935.0,2:09,Golden 1 Center,
"Thu, Jan 30, 2020",7:00p,Toronto Raptors,115,Cleveland Cavaliers,109,Box Score,,17695.0,2:16,Rocket Mortgage Fieldhouse,
"Thu, Jan 30, 2020",7:00p,Charlotte Hornets,107,Washington Wizards,121,Box Score,,15013.0,2:07,Capital One Arena,
"Thu, Jan 30, 2020",7:30p,Philadelphia 76ers,117,Atlanta Hawks,127,Box Score,,15227.0,2:31,State Farm Arena,
"Thu, Jan 30, 2020",8:00p,Golden State Warriors,104,Boston Celtics,119,Box Score,,19156.0,2:15,TD Garden,
"Thu, Jan 30, 2020",10:30p,Utah Jazz,100,Denver Nuggets,106,Box Score,,19520.0,2:18,Pepsi Center,
"Thu, Jan 30, 2020",10:30p,Sacramento Kings,124,Los Angeles Clippers,103,Box Score,,19068.0,2:11,STAPLES Center,
"Fri, Jan 31, 2020",7:00p,Toronto Raptors,105,Detroit Pistons,92,Box Score,,17356.0,2:07,Little Caesars Arena,
"Fri, Jan 31, 2020",7:30p,Chicago Bulls,118,Brooklyn Nets,133,Box Score,,17732.0,2:11,Barclays Center,
"Fri, Jan 31, 2020",7:30p,Dallas Mavericks,121,Houston Rockets,128,Box Score,,18055.0,2:19,Toyota Center,
"Fri, Jan 31, 2020",8:00p,Memphis Grizzlies,111,New Orleans Pelicans,139,Box Score,,18362.0,2:06,Smoothie King Center,
"Fri, Jan 31, 2020",9:00p,Denver Nuggets,127,Milwaukee Bucks,115,Box Score,,18141.0,2:08,Fiserv Forum,
"Fri, Jan 31, 2020",9:00p,Oklahoma City Thunder,111,Phoenix Suns,107,Box Score,,17260.0,2:23,Talking Stick Resort Arena,
"Fri, Jan 31, 2020",10:30p,Portland Trail Blazers,127,Los Angeles Lakers,119,Box Score,,18997.0,2:23,STAPLES Center,
"Sat, Feb 1, 2020",3:30p,Minnesota Timberwolves,106,Los Angeles Clippers,118,Box Score,,19068.0,2:15,STAPLES Center,
"Sat, Feb 1, 2020",7:00p,New York Knicks,92,Indiana Pacers,85,Box Score,,17923.0,2:12,Bankers Life Fieldhouse,
"Sat, Feb 1, 2020",7:00p,Miami Heat,102,Orlando Magic,89,Box Score,,18846.0,2:05,Amway Center,
"Sat, Feb 1, 2020",8:00p,Golden State Warriors,131,Cleveland Cavaliers,112,Box Score,,18410.0,1:58,Rocket Mortgage Fieldhouse,
"Sat, Feb 1, 2020",8:00p,Brooklyn Nets,107,Washington Wizards,113,Box Score,,18196.0,2:16,Capital One Arena,
"Sat, Feb 1, 2020",8:30p,Philadelphia 76ers,95,Boston Celtics,116,Box Score,,19156.0,2:21,TD Garden,
"Sat, Feb 1, 2020",8:30p,Atlanta Hawks,100,Dallas Mavericks,123,Box Score,,20328.0,2:03,American Airlines Center,
"Sat, Feb 1, 2020",9:00p,Charlotte Hornets,90,San Antonio Spurs,114,Box Score,,18615.0,1:59,AT&T Center,
"Sat, Feb 1, 2020",10:00p,Los Angeles Lakers,129,Sacramento Kings,113,Box Score,,17583.0,2:13,Golden 1 Center,
"Sat, Feb 1, 2020",10:30p,Utah Jazz,107,Portland Trail Blazers,124,Box Score,,19603.0,2:08,Moda Center,
"Sun, Feb 2, 2020",12:30p,Denver Nuggets,123,Detroit Pistons,128,Box Score,OT,15488.0,2:28,Little Caesars Arena,
"Sun, Feb 2, 2020",2:00p,New Orleans Pelicans,109,Houston Rockets,117,Box Score,,18055.0,2:14,Toyota Center,
"Sun, Feb 2, 2020",2:00p,Phoenix Suns,108,Milwaukee Bucks,129,Box Score,,17754.0,2:09,Fiserv Forum,
"Sun, Feb 2, 2020",3:00p,Chicago Bulls,102,Toronto Raptors,129,Box Score,,19800.0,2:11,Scotiabank Arena,
"Mon, Feb 3, 2020",7:00p,Orlando Magic,112,Charlotte Hornets,100,Box Score,,12337.0,1:56,Spectrum Center,
"Mon, Feb 3, 2020",7:00p,New York Knicks,139,Cleveland Cavaliers,134,Box Score,OT,16303.0,2:22,Rocket Mortgage Fieldhouse,
"Mon, Feb 3, 2020",7:00p,Dallas Mavericks,112,Indiana Pacers,103,Box Score,,15086.0,2:05,Bankers Life Fieldhouse,
"Mon, Feb 3, 2020",7:00p,Golden State Warriors,125,Washington Wizards,117,Box Score,,17120.0,2:16,Capital One Arena,
"Mon, Feb 3, 2020",7:30p,Boston Celtics,123,Atlanta Hawks,115,Box Score,,16231.0,2:13,State Farm Arena,
"Mon, Feb 3, 2020",7:30p,Phoenix Suns,97,Brooklyn Nets,119,Box Score,,14891.0,2:10,Barclays Center,
"Mon, Feb 3, 2020",7:30p,Philadelphia 76ers,106,Miami Heat,137,Box Score,,19725.0,2:13,AmericanAirlines Arena,
"Mon, Feb 3, 2020",8:00p,Detroit Pistons,82,Memphis Grizzlies,96,Box Score,,14597.0,2:03,FedEx Forum,
"Mon, Feb 3, 2020",10:00p,Minnesota Timberwolves,109,Sacramento Kings,113,Box Score,,15819.0,2:23,Golden 1 Center,
"Mon, Feb 3, 2020",10:30p,San Antonio Spurs,105,Los Angeles Clippers,108,Box Score,,19068.0,2:12,STAPLES Center,
"Tue, Feb 4, 2020",7:30p,Milwaukee Bucks,120,New Orleans Pelicans,108,Box Score,,15424.0,2:12,Smoothie King Center,
"Tue, Feb 4, 2020",8:00p,Charlotte Hornets,110,Houston Rockets,125,Box Score,,18055.0,2:11,Toyota Center,
"Tue, Feb 4, 2020",9:00p,Portland Trail Blazers,99,Denver Nuggets,127,Box Score,,19520.0,2:18,Pepsi Center,
"Tue, Feb 4, 2020",10:00p,San Antonio Spurs,102,Los Angeles Lakers,129,Box Score,,18997.0,2:06,STAPLES Center,
"Wed, Feb 5, 2020",7:00p,Phoenix Suns,108,Detroit Pistons,116,Box Score,,13707.0,2:07,Little Caesars Arena,
"Wed, Feb 5, 2020",7:30p,Orlando Magic,100,Boston Celtics,116,Box Score,,19156.0,2:10,TD Garden,
"Wed, Feb 5, 2020",7:30p,Golden State Warriors,88,Brooklyn Nets,129,Box Score,,14352.0,1:58,Barclays Center,
"Wed, Feb 5, 2020",7:30p,Indiana Pacers,118,Toronto Raptors,119,Box Score,,19800.0,2:11,Scotiabank Arena,
"Wed, Feb 5, 2020",8:00p,Atlanta Hawks,127,Minnesota Timberwolves,120,Box Score,,10779.0,2:17,Target Center,
"Wed, Feb 5, 2020",8:00p,Cleveland Cavaliers,103,Oklahoma City Thunder,109,Box Score,,18203.0,2:12,Chesapeake Energy Arena,
"Wed, Feb 5, 2020",8:30p,Memphis Grizzlies,121,Dallas Mavericks,107,Box Score,,20069.0,2:08,American Airlines Center,
"Wed, Feb 5, 2020",9:00p,Denver Nuggets,98,Utah Jazz,95,Box Score,,18306.0,2:08,Vivint Smart Home Arena,
"Wed, Feb 5, 2020",10:00p,Miami Heat,111,Los Angeles Clippers,128,Box Score,,19068.0,2:13,STAPLES Center,
"Thu, Feb 6, 2020",7:30p,Orlando Magic,103,New York Knicks,105,Box Score,,18895.0,2:11,Madison Square Garden (IV),
"Thu, Feb 6, 2020",8:00p,New Orleans Pelicans,125,Chicago Bulls,119,Box Score,,18247.0,2:02,United Center,
"Thu, Feb 6, 2020",8:00p,Philadelphia 76ers,101,Milwaukee Bucks,112,Box Score,,17928.0,2:13,Fiserv Forum,
"Thu, Feb 6, 2020",10:00p,San Antonio Spurs,117,Portland Trail Blazers,125,Box Score,,19653.0,2:00,Moda Center,
"Thu, Feb 6, 2020",10:30p,Houston Rockets,121,Los Angeles Lakers,111,Box Score,,18997.0,2:20,STAPLES Center,
"Fri, Feb 7, 2020",7:00p,Memphis Grizzlies,107,Philadelphia 76ers,119,Box Score,,20779.0,2:11,Wells Fargo Center,
"Fri, Feb 7, 2020",7:00p,Dallas Mavericks,118,Washington Wizards,119,Box Score,,20476.0,2:12,Capital One Arena,
"Fri, Feb 7, 2020",7:30p,Atlanta Hawks,107,Boston Celtics,112,Box Score,,19156.0,2:11,TD Garden,
"Fri, Feb 7, 2020",8:00p,Toronto Raptors,115,Indiana Pacers,106,Box Score,,17028.0,2:11,Bankers Life Fieldhouse,
"Fri, Feb 7, 2020",8:00p,Detroit Pistons,101,Oklahoma City Thunder,108,Box Score,,18203.0,2:20,Chesapeake Energy Arena,
"Fri, Feb 7, 2020",9:00p,Houston Rockets,91,Phoenix Suns,127,Box Score,,17043.0,2:07,Talking Stick Resort Arena,
"Fri, Feb 7, 2020",10:00p,Miami Heat,97,Sacramento Kings,105,Box Score,,16760.0,2:14,Golden 1 Center,
"Fri, Feb 7, 2020",10:30p,Portland Trail Blazers,114,Utah Jazz,117,Box Score,,18306.0,2:22,Vivint Smart Home Arena,
"Sat, Feb 8, 2020",5:00p,Milwaukee Bucks,111,Orlando Magic,95,Box Score,,16632.0,1:59,Amway Center,
"Sat, Feb 8, 2020",7:00p,Dallas Mavericks,116,Charlotte Hornets,100,Box Score,,19370.0,2:01,Spectrum Center,
"Sat, Feb 8, 2020",7:00p,New York Knicks,95,Detroit Pistons,92,Box Score,,15980.0,2:12,Little Caesars Arena,
"Sat, Feb 8, 2020",7:30p,New Orleans Pelicans,124,Indiana Pacers,117,Box Score,,17923.0,2:11,Bankers Life Fieldhouse,
"Sat, Feb 8, 2020",7:30p,Brooklyn Nets,118,Toronto Raptors,119,Box Score,,19800.0,2:05,Scotiabank Arena,
"Sat, Feb 8, 2020",8:00p,Los Angeles Clippers,115,Minnesota Timberwolves,142,Box Score,,18978.0,2:08,Target Center,
"Sat, Feb 8, 2020",8:30p,Los Angeles Lakers,125,Golden State Warriors,120,Box Score,,18064.0,2:33,Chase Center,
"Sat, Feb 8, 2020",9:00p,Denver Nuggets,117,Phoenix Suns,108,Box Score,,16843.0,2:15,Talking Stick Resort Arena,
"Sat, Feb 8, 2020",10:00p,San Antonio Spurs,102,Sacramento Kings,122,Box Score,,16756.0,2:05,Golden 1 Center,
"Sun, Feb 9, 2020",3:30p,Boston Celtics,112,Oklahoma City Thunder,111,Box Score,,18203.0,2:16,Chesapeake Energy Arena,
"Sun, Feb 9, 2020",6:00p,New York Knicks,135,Atlanta Hawks,140,Box Score,2OT,16309.0,2:55,State Farm Arena,
"Sun, Feb 9, 2020",6:00p,Chicago Bulls,111,Philadelphia 76ers,118,Box Score,,21018.0,2:19,Wells Fargo Center,
"Sun, Feb 9, 2020",6:00p,Memphis Grizzlies,106,Washington Wizards,99,Box Score,,17251.0,2:13,Capital One Arena,
"Sun, Feb 9, 2020",7:00p,Utah Jazz,114,Houston Rockets,113,Box Score,,18055.0,2:10,Toyota Center,
"Sun, Feb 9, 2020",7:30p,Los Angeles Clippers,133,Cleveland Cavaliers,92,Box Score,,17240.0,2:07,Rocket Mortgage Fieldhouse,
"Sun, Feb 9, 2020",9:00p,Miami Heat,109,Portland Trail Blazers,115,Box Score,,19726.0,2:15,Moda Center,
"Mon, Feb 10, 2020",7:00p,Charlotte Hornets,87,Detroit Pistons,76,Box Score,,13941.0,2:03,Little Caesars Arena,
"Mon, Feb 10, 2020",7:00p,Brooklyn Nets,106,Indiana Pacers,105,Box Score,,16761.0,2:11,Bankers Life Fieldhouse,
"Mon, Feb 10, 2020",7:00p,Atlanta Hawks,126,Orlando Magic,135,Box Score,,17076.0,2:04,Amway Center,
"Mon, Feb 10, 2020",7:30p,Minnesota Timberwolves,126,Toronto Raptors,137,Box Score,,19800.0,2:27,Scotiabank Arena,
"Mon, Feb 10, 2020",8:00p,Sacramento Kings,111,Milwaukee Bucks,123,Box Score,,17463.0,2:10,Fiserv Forum,
"Mon, Feb 10, 2020",8:30p,Utah Jazz,123,Dallas Mavericks,119,Box Score,,19793.0,2:22,American Airlines Center,
"Mon, Feb 10, 2020",9:00p,San Antonio Spurs,120,Denver Nuggets,127,Box Score,,19520.0,2:14,Pepsi Center,
"Mon, Feb 10, 2020",10:30p,Miami Heat,113,Golden State Warriors,101,Box Score,,18064.0,2:10,Chase Center,
"Mon, Feb 10, 2020",10:30p,Phoenix Suns,100,Los Angeles Lakers,125,Box Score,,18997.0,2:16,STAPLES Center,
"Tue, Feb 11, 2020",7:00p,Los Angeles Clippers,103,Philadelphia 76ers,110,Box Score,,20730.0,2:19,Wells Fargo Center,
"Tue, Feb 11, 2020",7:00p,Chicago Bulls,114,Washington Wizards,126,Box Score,,15135.0,2:05,Capital One Arena,
"Tue, Feb 11, 2020",8:00p,Portland Trail Blazers,117,New Orleans Pelicans,138,Box Score,,15739.0,2:07,Smoothie King Center,
"Tue, Feb 11, 2020",8:00p,San Antonio Spurs,114,Oklahoma City Thunder,106,Box Score,,18203.0,2:16,Chesapeake Energy Arena,
"Tue, Feb 11, 2020",9:30p,Boston Celtics,105,Houston Rockets,116,Box Score,,18055.0,2:28,Toyota Center,
"Wed, Feb 12, 2020",7:00p,Atlanta Hawks,105,Cleveland Cavaliers,127,Box Score,,16200.0,2:19,Rocket Mortgage Fieldhouse,
"Wed, Feb 12, 2020",7:00p,Detroit Pistons,112,Orlando Magic,116,Box Score,OT,16607.0,2:27,Amway Center,
"Wed, Feb 12, 2020",7:30p,Toronto Raptors,91,Brooklyn Nets,101,Box Score,,15823.0,2:10,Barclays Center,
"Wed, Feb 12, 2020",7:30p,Milwaukee Bucks,111,Indiana Pacers,118,Box Score,,17018.0,2:19,Bankers Life Fieldhouse,
"Wed, Feb 12, 2020",7:30p,Washington Wizards,114,New York Knicks,96,Box Score,,18835.0,2:15,Madison Square Garden (IV),
"Wed, Feb 12, 2020",8:00p,Portland Trail Blazers,104,Memphis Grizzlies,111,Box Score,,16889.0,2:11,FedEx Forum,
"Wed, Feb 12, 2020",8:00p,Charlotte Hornets,115,Minnesota Timberwolves,108,Box Score,,18978.0,2:24,Target Center,
"Wed, Feb 12, 2020",8:30p,Sacramento Kings,111,Dallas Mavericks,130,Box Score,,19842.0,2:10,American Airlines Center,
"Wed, Feb 12, 2020",9:00p,Golden State Warriors,106,Phoenix Suns,112,Box Score,,15216.0,2:11,Talking Stick Resort Arena,
"Wed, Feb 12, 2020",9:00p,Miami Heat,101,Utah Jazz,116,Box Score,,18306.0,2:11,Vivint Smart Home Arena,
"Wed, Feb 12, 2020",10:00p,Los Angeles Lakers,120,Denver Nuggets,116,Box Score,OT,19860.0,2:41,Pepsi Center,
"Thu, Feb 13, 2020",8:00p,Los Angeles Clippers,133,Boston Celtics,141,Box Score,2OT,19156.0,3:08,TD Garden,
"Thu, Feb 13, 2020",8:00p,Oklahoma City Thunder,123,New Orleans Pelicans,118,Box Score,,17865.0,2:17,Smoothie King Center,
"Thu, Feb 20, 2020",7:00p,Milwaukee Bucks,126,Detroit Pistons,106,Box Score,,16097.0,2:06,Little Caesars Arena,
"Thu, Feb 20, 2020",7:30p,Miami Heat,124,Atlanta Hawks,129,Box Score,,17356.0,2:27,State Farm Arena,
"Thu, Feb 20, 2020",8:00p,Charlotte Hornets,103,Chicago Bulls,93,Box Score,,17463.0,2:11,United Center,
"Thu, Feb 20, 2020",8:00p,Brooklyn Nets,104,Philadelphia 76ers,112,Box Score,OT,20806.0,2:43,Wells Fargo Center,
"Thu, Feb 20, 2020",10:00p,Memphis Grizzlies,125,Sacramento Kings,129,Box Score,,17078.0,2:29,Golden 1 Center,
"Thu, Feb 20, 2020",10:30p,Houston Rockets,135,Golden State Warriors,105,Box Score,,18064.0,2:10,Chase Center,
"Fri, Feb 21, 2020",7:00p,Dallas Mavericks,122,Orlando Magic,106,Box Score,,18846.0,2:10,Amway Center,
"Fri, Feb 21, 2020",7:00p,Cleveland Cavaliers,113,Washington Wizards,108,Box Score,,18895.0,2:14,Capital One Arena,
"Fri, Feb 21, 2020",7:30p,Indiana Pacers,106,New York Knicks,98,Box Score,,19812.0,2:18,Madison Square Garden (IV),
"Fri, Feb 21, 2020",7:30p,Phoenix Suns,101,Toronto Raptors,118,Box Score,,19800.0,2:18,Scotiabank Arena,
"Fri, Feb 21, 2020",8:00p,Boston Celtics,127,Minnesota Timberwolves,117,Box Score,,18978.0,2:18,Target Center,
"Fri, Feb 21, 2020",8:00p,Denver Nuggets,101,Oklahoma City Thunder,113,Box Score,,18203.0,2:18,Chesapeake Energy Arena,
"Fri, Feb 21, 2020",9:00p,San Antonio Spurs,113,Utah Jazz,104,Box Score,,18306.0,2:09,Vivint Smart Home Arena,
"Fri, Feb 21, 2020",10:30p,Memphis Grizzlies,105,Los Angeles Lakers,117,Box Score,,18997.0,2:22,STAPLES Center,
"Fri, Feb 21, 2020",10:30p,New Orleans Pelicans,128,Portland Trail Blazers,115,Box Score,,19946.0,2:21,Moda Center,
"Sat, Feb 22, 2020",3:30p,Sacramento Kings,112,Los Angeles Clippers,103,Box Score,,19068.0,2:17,STAPLES Center,
"Sat, Feb 22, 2020",7:00p,Brooklyn Nets,115,Charlotte Hornets,86,Box Score,,19079.0,2:01,Spectrum Center,
"Sat, Feb 22, 2020",7:30p,Dallas Mavericks,107,Atlanta Hawks,111,Box Score,,17050.0,2:20,State Farm Arena,
"Sat, Feb 22, 2020",8:00p,Phoenix Suns,112,Chicago Bulls,104,Box Score,,20506.0,2:17,United Center,
"Sat, Feb 22, 2020",8:00p,Cleveland Cavaliers,105,Miami Heat,124,Box Score,,19754.0,2:27,AmericanAirlines Arena,
"Sat, Feb 22, 2020",8:30p,Philadelphia 76ers,98,Milwaukee Bucks,119,Box Score,,18290.0,2:10,Fiserv Forum,
"Sat, Feb 22, 2020",9:00p,Houston Rockets,120,Utah Jazz,110,Box Score,,18306.0,2:09,Vivint Smart Home Arena,
"Sun, Feb 23, 2020",3:30p,Boston Celtics,112,Los Angeles Lakers,114,Box Score,,18997.0,2:40,STAPLES Center,
"Sun, Feb 23, 2020",6:00p,Minnesota Timberwolves,116,Denver Nuggets,128,Box Score,,19626.0,2:17,Pepsi Center,
"Sun, Feb 23, 2020",6:00p,Indiana Pacers,81,Toronto Raptors,127,Box Score,,19800.0,2:03,Scotiabank Arena,
"Sun, Feb 23, 2020",7:00p,Washington Wizards,117,Chicago Bulls,126,Box Score,,18024.0,2:22,United Center,
"Sun, Feb 23, 2020",7:00p,San Antonio Spurs,103,Oklahoma City Thunder,131,Box Score,,18203.0,2:08,Chesapeake Energy Arena,
"Sun, Feb 23, 2020",8:30p,New Orleans Pelicans,115,Golden State Warriors,101,Box Score,,18064.0,2:01,Chase Center,
"Sun, Feb 23, 2020",9:00p,Detroit Pistons,104,Portland Trail Blazers,107,Box Score,,19393.0,2:08,Moda Center,
"Mon, Feb 24, 2020",7:00p,Miami Heat,119,Cleveland Cavaliers,125,Box Score,OT,17336.0,2:48,Rocket Mortgage Fieldhouse,
"Mon, Feb 24, 2020",7:00p,Atlanta Hawks,112,Philadelphia 76ers,129,Box Score,,20836.0,2:16,Wells Fargo Center,
"Mon, Feb 24, 2020",7:00p,Milwaukee Bucks,137,Washington Wizards,134,Box Score,OT,16580.0,2:37,Capital One Arena,
"Mon, Feb 24, 2020",7:30p,Orlando Magic,115,Brooklyn Nets,113,Box Score,,16162.0,2:02,Barclays Center,
"Mon, Feb 24, 2020",8:00p,New York Knicks,112,Houston Rockets,123,Box Score,,18055.0,2:07,Toyota Center,
"Mon, Feb 24, 2020",8:30p,Minnesota Timberwolves,123,Dallas Mavericks,139,Box Score,,19936.0,2:16,American Airlines Center,
"Mon, Feb 24, 2020",9:00p,Phoenix Suns,131,Utah Jazz,111,Box Score,,18306.0,2:19,Vivint Smart Home Arena,
"Mon, Feb 24, 2020",10:30p,Memphis Grizzlies,97,Los Angeles Clippers,124,Box Score,,19068.0,2:07,STAPLES Center,
"Tue, Feb 25, 2020",7:00p,Charlotte Hornets,80,Indiana Pacers,119,Box Score,,16088.0,1:55,Bankers Life Fieldhouse,
"Tue, Feb 25, 2020",7:30p,Milwaukee Bucks,108,Toronto Raptors,97,Box Score,,19993.0,2:31,Scotiabank Arena,
"Tue, Feb 25, 2020",8:00p,Oklahoma City Thunder,124,Chicago Bulls,122,Box Score,,16911.0,2:17,United Center,
"Tue, Feb 25, 2020",9:00p,Detroit Pistons,98,Denver Nuggets,115,Box Score,,19143.0,2:11,Pepsi Center,
"Tue, Feb 25, 2020",10:00p,New Orleans Pelicans,109,Los Angeles Lakers,118,Box Score,,18997.0,2:25,STAPLES Center,
"Tue, Feb 25, 2020",10:00p,Boston Celtics,118,Portland Trail Blazers,106,Box Score,,19460.0,2:03,Moda Center,
"Tue, Feb 25, 2020",10:30p,Sacramento Kings,112,Golden State Warriors,94,Box Score,,18064.0,2:20,Chase Center,
"Wed, Feb 26, 2020",7:00p,New York Knicks,101,Charlotte Hornets,107,Box Score,,13152.0,2:16,Spectrum Center,
"Wed, Feb 26, 2020",7:00p,Philadelphia 76ers,94,Cleveland Cavaliers,108,Box Score,,16332.0,2:00,Rocket Mortgage Fieldhouse,
"Wed, Feb 26, 2020",7:00p,Brooklyn Nets,106,Washington Wizards,110,Box Score,,15021.0,2:18,Capital One Arena,
"Wed, Feb 26, 2020",7:30p,Orlando Magic,130,Atlanta Hawks,120,Box Score,,14967.0,2:07,State Farm Arena,
"Wed, Feb 26, 2020",7:30p,Minnesota Timberwolves,129,Miami Heat,126,Box Score,,19600.0,2:27,AmericanAirlines Arena,
"Wed, Feb 26, 2020",8:00p,Memphis Grizzlies,112,Houston Rockets,140,Box Score,,18055.0,2:14,Toyota Center,
"Wed, Feb 26, 2020",8:30p,Dallas Mavericks,109,San Antonio Spurs,103,Box Score,,18354.0,2:11,AT&T Center,
"Wed, Feb 26, 2020",9:00p,Los Angeles Clippers,102,Phoenix Suns,92,Box Score,,15157.0,2:12,Talking Stick Resort Arena,
"Wed, Feb 26, 2020",10:30p,Boston Celtics,114,Utah Jazz,103,Box Score,,18306.0,2:09,Vivint Smart Home Arena,
"Thu, Feb 27, 2020",7:00p,New York Knicks,106,Philadelphia 76ers,115,Box Score,,20175.0,2:01,Wells Fargo Center,
"Thu, Feb 27, 2020",8:00p,Portland Trail Blazers,100,Indiana Pacers,106,Box Score,,16872.0,2:13,Bankers Life Fieldhouse,
"Thu, Feb 27, 2020",8:00p,Sacramento Kings,108,Oklahoma City Thunder,112,Box Score,,18203.0,2:22,Chesapeake Energy Arena,
"Thu, Feb 27, 2020",10:30p,Los Angeles Lakers,116,Golden State Warriors,86,Box Score,,18064.0,2:21,Chase Center,
"Fri, Feb 28, 2020",7:00p,Minnesota Timberwolves,125,Orlando Magic,136,Box Score,,18846.0,2:14,Amway Center,
"Fri, Feb 28, 2020",7:30p,Brooklyn Nets,118,Atlanta Hawks,141,Box Score,,17034.0,2:07,State Farm Arena,
"Fri, Feb 28, 2020",7:30p,Charlotte Hornets,99,Toronto Raptors,96,Box Score,,19800.0,2:26,Scotiabank Arena,
"Fri, Feb 28, 2020",8:00p,Sacramento Kings,104,Memphis Grizzlies,101,Box Score,,17794.0,2:19,FedEx Forum,
